,0,1,2,3,4,5,6,7
195,duration,month,poutcome,education,marital,,,
196,duration,month,poutcome,education,job,,,
197,duration,month,poutcome,education,job,,,
198,duration,month,poutcome,education,job,,,
199,duration,month,poutcome,education,job,,,
200,duration,month,poutcome,education,job,marital,,
201,duration,month,poutcome,education,job,marital,,
202,duration,month,poutcome,education,job,marital,day,
203,duration,month,poutcome,education,job,marital,day,age
204,duration,month,poutcome,education,job,marital,day,age
205,duration,month,poutcome,education,job,,,
206,duration,month,poutcome,education,job,,,
207,duration,month,poutcome,education,job,,,
208,duration,month,poutcome,education,job,,,
209,duration,month,poutcome,education,job,campaign,day,
210,duration,month,poutcome,education,job,campaign,day,
211,duration,month,poutcome,education,job,campaign,,
212,duration,month,poutcome,education,job,,,
213,duration,month,job,,,,,
214,duration,month,job,,,,,
215,duration,month,job,,,,,
216,duration,month,job,,,,,
217,duration,month,job,campaign,marital,,,
218,duration,month,job,campaign,marital,,,
219,duration,month,job,campaign,marital,education,,
220,duration,month,job,campaign,marital,education,,
221,duration,month,job,campaign,marital,education,housing,
222,duration,month,job,campaign,marital,education,housing,
223,duration,month,job,campaign,,,,
224,duration,month,job,contact,,,,
225,duration,month,job,contact,,,,
226,duration,month,job,,,,,
227,duration,month,job,,,,,
228,duration,month,job,balance,,,,
229,duration,month,job,balance,,,,
230,duration,month,job,,,,,
231,duration,month,job,marital,,,,
232,duration,month,job,marital,,,,
233,duration,month,job,marital,,,,
234,duration,month,job,education,,,,
235,duration,month,job,education,,,,
236,duration,month,job,education,balance,marital,,
237,duration,month,job,education,balance,marital,,
238,duration,month,job,education,balance,marital,,
239,duration,month,job,education,balance,,,
240,duration,month,job,,,,,
241,duration,month,job,,,,,
242,duration,month,job,,,,,
243,duration,month,job,poutcome,,,,
244,duration,month,job,poutcome,,,,
245,duration,month,job,poutcome,housing,,,
246,duration,month,job,poutcome,housing,,,
247,duration,month,job,poutcome,,,,
248,duration,month,job,,,,,
249,duration,month,job,,,,,
250,duration,month,job,marital,,,,
251,duration,month,job,marital,,,,
252,duration,month,job,marital,day,,,
253,duration,month,job,marital,day,balance,campaign,
254,duration,month,job,marital,day,balance,campaign,
255,duration,month,job,marital,day,balance,,
256,duration,month,job,,,,,
257,duration,month,job,,,,,
258,duration,month,job,housing,campaign,,,
259,duration,month,job,housing,campaign,,,
260,duration,month,job,housing,,,,
261,duration,month,day,job,,,,
262,duration,month,day,job,age,,,
263,duration,month,day,job,age,,,
264,duration,month,day,job,,,,
265,duration,month,day,job,,,,
266,duration,month,day,job,campaign,,,
267,duration,month,day,job,campaign,,,
268,duration,month,day,job,,,,
269,duration,month,day,job,,,,
270,duration,month,day,job,,,,
271,duration,month,day,job,,,,
272,duration,month,day,job,,,,
273,duration,month,day,job,,,,
274,duration,month,day,job,,,,
275,duration,month,day,job,housing,age,marital,
276,duration,month,day,job,housing,age,marital,
277,duration,month,day,job,housing,age,marital,
278,duration,month,day,job,housing,age,,
279,duration,month,day,job,housing,,,
280,duration,month,day,job,,,,
281,duration,month,day,job,,,,
282,duration,month,day,job,,,,
283,duration,month,day,job,,,,
284,duration,month,day,job,,,,
285,duration,month,day,job,,,,
286,duration,month,day,job,,,,
287,duration,month,day,job,,,,
288,duration,month,day,job,,,,
289,duration,month,job,age,,,,
290,duration,month,job,age,,,,
291,duration,month,job,,,,,
292,duration,month,job,,,,,
293,duration,month,job,education,,,,
294,duration,month,job,education,,,,
295,duration,month,job,education,,,,
296,duration,month,job,age,,,,
297,duration,month,job,age,day,,,
298,duration,month,job,age,day,,,
299,duration,month,job,balance,education,,,
300,duration,month,job,balance,education,,,
301,duration,month,job,balance,education,,,
302,duration,month,job,balance,,,,
303,duration,month,job,,,,,
304,duration,month,job,,,,,
305,duration,month,job,,,,,
306,duration,month,job,marital,,,,
307,duration,month,job,marital,,,,
308,duration,month,job,marital,,,,
309,duration,month,job,,,,,
310,duration,month,job,,,,,
311,duration,month,job,,,,,
312,duration,month,job,,,,,
313,duration,month,job,,,,,
314,duration,month,job,campaign,,,,
315,duration,month,job,campaign,,,,
316,duration,month,job,education,,,,
317,duration,month,job,education,balance,,,
318,duration,month,job,education,balance,,,
319,duration,month,job,education,,,,
320,duration,month,job,,,,,
321,duration,month,job,,,,,
322,duration,month,job,balance,,,,
323,duration,month,job,balance,campaign,,,
324,duration,month,job,balance,campaign,,,
325,duration,month,job,day,,,,
326,duration,month,job,day,,,,
327,duration,month,job,,,,,
328,duration,poutcome,month,job,age,,,
329,duration,poutcome,month,job,age,,,
330,duration,poutcome,month,job,marital,,,
331,duration,poutcome,month,job,marital,,,
332,duration,poutcome,month,job,marital,age,,
333,duration,poutcome,month,job,marital,age,,
334,duration,poutcome,month,job,,,,
335,duration,poutcome,month,job,,,,
336,duration,poutcome,month,job,default,day,marital,
337,duration,poutcome,month,job,default,day,marital,balance
338,duration,poutcome,month,job,default,day,marital,balance
339,duration,poutcome,month,job,default,day,marital,
340,duration,poutcome,month,job,default,day,,
341,duration,poutcome,month,job,default,,,
342,duration,poutcome,month,job,,,,
343,duration,poutcome,month,job,marital,,,
344,duration,poutcome,month,job,marital,,,
345,duration,poutcome,month,job,marital,,,
346,duration,poutcome,month,job,,,,
347,duration,poutcome,month,job,,,,
348,duration,poutcome,month,job,marital,,,
349,duration,poutcome,month,job,marital,,,
350,duration,poutcome,month,job,marital,balance,,
351,duration,poutcome,month,job,marital,balance,,
352,duration,poutcome,month,job,,,,
353,duration,poutcome,month,job,,,,
354,duration,poutcome,month,job,marital,,,
355,duration,poutcome,month,job,marital,,,
356,duration,poutcome,month,job,marital,,,
357,duration,poutcome,month,job,,,,
358,duration,poutcome,month,job,education,,,
359,duration,poutcome,month,job,education,,,
360,duration,poutcome,month,job,education,,,
361,duration,poutcome,month,job,,,,
362,duration,poutcome,month,job,,,,
363,duration,poutcome,month,job,,,,
364,duration,poutcome,month,job,,,,
365,duration,poutcome,month,job,,,,
366,duration,poutcome,month,job,age,,,
367,duration,poutcome,month,job,age,,,
368,duration,poutcome,month,job,,,,
369,duration,poutcome,month,job,,,,
370,duration,poutcome,month,job,,,,
371,duration,poutcome,month,job,,,,
372,duration,poutcome,month,job,,,,
373,duration,poutcome,month,job,,,,
374,duration,poutcome,month,job,,,,
375,duration,poutcome,month,job,,,,
376,duration,poutcome,month,job,,,,
377,duration,poutcome,month,job,,,,
378,duration,poutcome,month,job,,,,
379,duration,poutcome,month,job,,,,
380,duration,poutcome,month,job,,,,
381,duration,poutcome,month,job,,,,
382,duration,poutcome,month,job,,,,
383,duration,poutcome,month,job,,,,
384,duration,poutcome,month,job,,,,
385,duration,poutcome,month,job,,,,
386,duration,poutcome,month,job,,,,
387,duration,poutcome,month,job,,,,
388,duration,poutcome,month,job,,,,
389,duration,poutcome,month,job,,,,
390,duration,poutcome,month,job,,,,
391,duration,poutcome,month,,,,,
392,duration,poutcome,month,job,,,,
393,duration,poutcome,month,job,,,,
394,duration,poutcome,month,job,,,,
395,duration,poutcome,month,job,,,,
396,duration,poutcome,month,job,age,,,
397,duration,poutcome,month,job,age,,,
398,duration,poutcome,month,job,,,,
399,duration,poutcome,month,job,,,,
400,duration,poutcome,month,job,,,,
401,duration,poutcome,month,job,,,,
402,duration,poutcome,month,job,,,,
403,duration,poutcome,month,job,,,,
404,duration,poutcome,month,job,age,,,
405,duration,poutcome,month,job,age,,,
406,duration,poutcome,month,job,,,,
407,duration,poutcome,month,job,,,,
408,duration,poutcome,month,job,,,,
409,duration,poutcome,month,job,housing,campaign,,
410,duration,poutcome,month,job,housing,campaign,,
411,duration,poutcome,month,job,housing,,,
412,duration,poutcome,month,job,,,,
413,duration,poutcome,month,job,,,,
414,duration,poutcome,month,job,,,,
415,duration,poutcome,month,job,,,,
416,duration,poutcome,month,job,age,,,
417,duration,poutcome,month,job,age,,,
418,duration,poutcome,month,job,,,,
419,duration,poutcome,month,education,,,,
420,duration,poutcome,month,education,,,,
421,duration,poutcome,month,education,,,,
422,duration,poutcome,month,job,day,marital,,
423,duration,poutcome,month,job,day,marital,,
424,duration,poutcome,month,job,day,marital,campaign,
425,duration,poutcome,month,job,day,marital,campaign,
426,duration,poutcome,month,job,day,,,
427,duration,poutcome,month,job,housing,marital,,
428,duration,poutcome,month,job,housing,marital,,
429,duration,poutcome,month,job,housing,marital,,
430,duration,poutcome,month,job,housing,,,
431,duration,poutcome,month,job,marital,,,
432,duration,poutcome,month,job,marital,,,
433,duration,poutcome,month,job,marital,,,
434,duration,poutcome,month,job,,,,
435,duration,poutcome,month,job,balance,age,marital,
436,duration,poutcome,month,job,balance,age,marital,
437,duration,poutcome,month,job,balance,age,marital,
438,duration,poutcome,month,job,balance,age,,
439,duration,poutcome,month,job,balance,,,
440,duration,poutcome,month,job,,,,
441,duration,poutcome,month,job,,,,
442,duration,poutcome,month,job,day,campaign,,
443,duration,poutcome,month,job,day,campaign,,
444,duration,poutcome,month,job,day,,,
445,duration,poutcome,month,job,,,,
446,duration,poutcome,month,job,loan,,,
447,duration,poutcome,month,job,loan,,,
448,duration,poutcome,month,job,,,,
449,duration,poutcome,month,job,marital,,,
450,duration,poutcome,month,job,marital,,,
451,duration,poutcome,month,job,marital,,,
452,duration,poutcome,month,job,,,,
453,duration,poutcome,month,job,,,,
454,duration,poutcome,month,job,,,,
455,duration,poutcome,month,job,balance,,,
456,duration,poutcome,month,job,balance,age,,
457,duration,poutcome,month,job,balance,age,education,
458,duration,poutcome,month,job,balance,age,education,
459,duration,poutcome,month,job,balance,age,education,marital
460,duration,poutcome,month,job,balance,age,education,marital
461,duration,poutcome,month,job,balance,age,education,marital
462,duration,poutcome,month,job,,,,
463,duration,poutcome,month,job,,,,
464,duration,poutcome,month,job,,,,
465,duration,poutcome,month,job,,,,
466,duration,poutcome,month,job,education,,,
467,duration,poutcome,month,job,education,,,
468,duration,poutcome,month,job,education,,,
469,duration,poutcome,month,job,,,,
470,duration,poutcome,month,job,,,,
471,duration,poutcome,month,job,,,,
472,duration,poutcome,month,job,,,,
473,duration,poutcome,month,job,,,,
474,duration,poutcome,month,job,,,,
475,duration,poutcome,month,job,,,,
476,duration,poutcome,month,job,,,,
477,duration,poutcome,month,job,,,,
478,duration,poutcome,month,job,,,,
479,duration,poutcome,month,job,housing,,,
480,duration,poutcome,month,job,housing,,,
481,duration,poutcome,month,job,,,,
482,duration,poutcome,month,job,,,,
483,duration,poutcome,month,job,,,,
484,duration,poutcome,month,job,,,,
485,duration,poutcome,month,job,,,,
486,duration,poutcome,month,job,marital,,,
487,duration,poutcome,month,job,marital,,,
488,duration,poutcome,month,job,marital,age,,
489,duration,poutcome,month,job,marital,age,,
490,duration,poutcome,month,job,,,,
491,duration,poutcome,month,job,,,,
492,duration,poutcome,month,job,,,,
493,duration,poutcome,month,job,,,,
494,duration,poutcome,month,job,,,,
495,duration,poutcome,month,job,age,,,
496,duration,poutcome,month,job,age,,,
497,duration,poutcome,job,month,,,,
498,duration,poutcome,job,month,,,,
499,duration,poutcome,job,month,,,,
500,duration,poutcome,job,month,,,,
501,duration,poutcome,job,month,,,,
502,duration,poutcome,job,month,,,,
503,duration,poutcome,job,month,,,,
504,duration,poutcome,job,month,,,,
505,duration,poutcome,job,month,,,,
506,duration,poutcome,job,month,,,,
507,duration,poutcome,job,month,,,,
508,duration,poutcome,job,month,,,,
509,duration,poutcome,job,month,balance,,,
510,duration,poutcome,job,month,balance,,,
511,duration,poutcome,job,month,,,,
512,duration,poutcome,job,month,,,,
513,duration,poutcome,job,month,,,,
514,duration,poutcome,job,month,,,,
515,duration,poutcome,job,month,,,,
516,duration,poutcome,job,month,,,,
517,duration,poutcome,job,month,,,,
518,duration,poutcome,job,month,,,,
519,duration,poutcome,job,month,,,,
520,duration,poutcome,job,month,,,,
521,duration,poutcome,job,month,,,,
522,duration,poutcome,job,,,,,
523,duration,poutcome,job,,,,,
524,duration,poutcome,job,month,day,,,
525,duration,poutcome,job,month,day,,,
526,duration,poutcome,job,month,age,,,
527,duration,poutcome,job,month,age,,,
528,duration,poutcome,job,month,,,,
529,duration,poutcome,job,month,marital,,,
530,duration,poutcome,job,month,marital,,,
531,duration,poutcome,job,month,marital,,,
532,duration,poutcome,job,month,,,,
533,duration,poutcome,job,month,,,,
534,duration,poutcome,job,month,,,,
535,duration,poutcome,job,month,,,,
536,duration,poutcome,job,month,campaign,,,
537,duration,poutcome,job,month,campaign,age,,
538,duration,poutcome,job,month,campaign,age,marital,
539,duration,poutcome,job,month,campaign,age,marital,
540,duration,poutcome,job,month,campaign,age,marital,
541,duration,poutcome,job,month,,,,
542,duration,poutcome,job,month,,,,
543,duration,poutcome,job,month,,,,
544,duration,poutcome,job,month,,,,
545,duration,poutcome,job,month,,,,
546,duration,poutcome,job,month,,,,
547,duration,poutcome,job,month,,,,
548,duration,poutcome,job,month,,,,
549,duration,poutcome,job,month,,,,
550,duration,poutcome,job,month,,,,
551,duration,poutcome,job,month,,,,
552,duration,poutcome,job,month,,,,
553,duration,poutcome,job,month,,,,
554,duration,poutcome,job,month,,,,
555,duration,poutcome,job,month,,,,
556,duration,poutcome,job,marital,,,,
557,duration,poutcome,job,marital,,,,
558,duration,poutcome,job,marital,,,,
559,duration,poutcome,job,age,,,,
560,duration,poutcome,job,age,marital,,,
561,duration,poutcome,job,age,marital,,,
562,duration,poutcome,job,age,marital,education,,
563,duration,poutcome,job,age,marital,education,default,balance
564,duration,poutcome,job,age,marital,education,default,balance
565,duration,poutcome,job,age,marital,education,default,
566,duration,poutcome,job,age,marital,education,,
567,duration,poutcome,job,,,,,
568,duration,poutcome,job,month,,,,
569,duration,poutcome,job,month,,,,
570,duration,poutcome,job,month,,,,
571,duration,poutcome,job,month,,,,
572,duration,poutcome,job,month,,,,
573,duration,poutcome,job,month,,,,
574,duration,poutcome,job,month,,,,
575,duration,poutcome,job,month,,,,
576,duration,poutcome,job,month,housing,,,
577,duration,poutcome,job,month,housing,,,
578,duration,poutcome,job,month,marital,,,
579,duration,poutcome,job,month,marital,,,
580,duration,poutcome,job,month,marital,,,
581,duration,poutcome,job,month,,,,
582,duration,poutcome,job,month,,,,
583,duration,poutcome,job,,,,,
584,duration,poutcome,month,campaign,day,age,,
585,duration,poutcome,month,campaign,day,age,,
586,duration,poutcome,month,campaign,day,,,
587,duration,poutcome,month,campaign,,,,
588,duration,poutcome,month,education,,,,
589,duration,poutcome,month,education,,,,
590,duration,poutcome,month,education,,,,
591,duration,poutcome,month,,,,,
592,duration,poutcome,month,age,,,,
593,duration,poutcome,month,age,job,,,
594,duration,poutcome,month,age,job,,,
595,duration,poutcome,month,age,job,,,
596,duration,poutcome,month,age,job,,,
597,duration,poutcome,month,age,job,education,,
598,duration,poutcome,month,age,job,education,,
599,duration,poutcome,month,age,job,education,,
600,duration,poutcome,month,age,job,,,
601,duration,poutcome,month,age,job,,,
602,duration,poutcome,month,age,job,,,
603,duration,poutcome,month,age,job,,,
604,duration,poutcome,month,age,job,,,
605,duration,poutcome,month,age,job,,,
606,duration,poutcome,month,job,,,,
607,duration,poutcome,month,job,,,,
608,duration,poutcome,month,job,,,,
609,duration,poutcome,month,job,,,,
610,duration,poutcome,month,job,,,,
611,duration,poutcome,month,job,,,,
612,duration,poutcome,month,job,,,,
613,duration,poutcome,month,job,,,,
614,duration,poutcome,month,job,,,,
615,duration,poutcome,month,job,,,,
616,duration,poutcome,month,job,,,,
617,duration,poutcome,month,age,,,,
618,duration,poutcome,month,age,,,,
619,duration,poutcome,month,job,,,,
620,duration,poutcome,month,job,,,,
621,duration,poutcome,month,job,,,,
622,duration,poutcome,month,job,,,,
623,duration,poutcome,month,job,,,,
624,duration,poutcome,month,job,,,,
625,duration,poutcome,month,job,,,,
626,duration,poutcome,month,job,,,,
627,duration,poutcome,month,job,,,,
628,duration,poutcome,month,job,,,,
629,duration,poutcome,month,job,,,,
630,duration,poutcome,month,,,,,
631,duration,poutcome,month,contact,job,,,
632,duration,poutcome,month,contact,job,age,,
633,duration,poutcome,month,contact,job,age,,
634,duration,poutcome,month,contact,job,,,
635,duration,poutcome,month,contact,job,,,
636,duration,poutcome,month,contact,job,,,
637,duration,poutcome,month,contact,job,,,
638,duration,poutcome,month,contact,job,,,
639,duration,poutcome,month,contact,job,,,
640,duration,poutcome,month,contact,job,,,
641,duration,poutcome,month,contact,job,balance,,
642,duration,poutcome,month,contact,job,balance,,
643,duration,poutcome,month,contact,job,,,
644,duration,poutcome,month,contact,,,,
645,duration,poutcome,month,job,,,,
646,duration,poutcome,month,job,,,,
647,duration,poutcome,month,job,,,,
648,duration,poutcome,month,job,,,,
649,duration,poutcome,month,job,age,,,
650,duration,poutcome,month,job,age,,,
651,duration,poutcome,month,job,,,,
652,duration,poutcome,month,job,,,,
653,duration,poutcome,month,job,,,,
654,duration,poutcome,month,job,,,,
655,duration,poutcome,month,job,,,,
656,duration,poutcome,month,job,,,,
657,duration,poutcome,month,job,,,,
658,duration,poutcome,month,job,,,,
659,duration,poutcome,month,job,,,,
660,duration,poutcome,month,job,,,,
661,duration,poutcome,month,job,,,,
662,duration,poutcome,month,job,,,,
663,duration,poutcome,month,job,,,,
664,duration,poutcome,month,job,,,,
665,duration,poutcome,month,job,,,,
666,duration,poutcome,month,job,age,,,
667,duration,poutcome,month,job,age,,,
668,duration,poutcome,month,job,,,,
669,duration,poutcome,month,,,,,
670,duration,poutcome,month,housing,job,marital,,
671,duration,poutcome,month,housing,job,marital,age,loan
672,duration,poutcome,month,housing,job,marital,age,loan
673,duration,poutcome,month,housing,job,marital,age,
674,duration,poutcome,month,housing,job,marital,,
675,duration,poutcome,month,housing,job,education,age,
676,duration,poutcome,month,housing,job,education,age,
677,duration,poutcome,month,housing,job,education,,
678,duration,poutcome,month,housing,job,education,,
679,duration,poutcome,month,housing,job,,,
680,duration,poutcome,month,housing,job,,,
681,duration,poutcome,month,housing,job,marital,,
682,duration,poutcome,month,housing,job,marital,age,
683,duration,poutcome,month,housing,job,marital,age,education
684,duration,poutcome,month,housing,job,marital,age,education
685,duration,poutcome,month,housing,job,marital,age,education
686,duration,poutcome,month,housing,job,marital,,
687,duration,poutcome,month,housing,job,campaign,balance,
688,duration,poutcome,month,housing,job,campaign,balance,
689,duration,poutcome,month,housing,job,campaign,,
690,duration,poutcome,month,housing,job,,,
691,duration,poutcome,month,housing,job,,,
692,duration,poutcome,month,housing,job,education,,
693,duration,poutcome,month,housing,job,education,,
694,duration,poutcome,month,housing,job,education,,
695,duration,poutcome,month,housing,job,age,,
696,duration,poutcome,month,housing,job,age,education,
697,duration,poutcome,month,housing,job,age,education,
698,duration,poutcome,month,housing,job,age,education,
699,duration,poutcome,month,housing,job,,,
700,duration,poutcome,month,housing,job,,,
701,duration,poutcome,month,housing,job,campaign,education,
702,duration,poutcome,month,housing,job,campaign,education,age
703,duration,poutcome,month,housing,job,campaign,education,age
704,duration,poutcome,month,housing,job,campaign,education,
705,duration,poutcome,month,housing,job,campaign,,
706,duration,poutcome,month,housing,job,loan,default,
707,duration,poutcome,month,housing,job,loan,default,
708,duration,poutcome,month,housing,job,loan,,
709,duration,poutcome,month,housing,job,,,
710,duration,poutcome,month,housing,job,education,,
711,duration,poutcome,month,housing,job,education,,
712,duration,poutcome,month,housing,job,education,loan,day
713,duration,poutcome,month,housing,job,education,loan,day
714,duration,poutcome,month,housing,job,education,loan,
715,duration,poutcome,month,housing,job,,,
716,duration,poutcome,month,housing,job,,,
717,duration,poutcome,month,housing,job,marital,,
718,duration,poutcome,month,housing,job,marital,,
719,duration,poutcome,month,housing,job,marital,campaign,
720,duration,poutcome,month,housing,job,marital,campaign,
721,duration,poutcome,month,housing,job,,,
722,duration,poutcome,month,housing,job,balance,,
723,duration,poutcome,month,housing,job,balance,day,
724,duration,poutcome,month,housing,job,balance,day,
725,duration,poutcome,month,housing,job,,,
726,duration,poutcome,month,job,day,,,
727,duration,poutcome,month,job,day,age,,
728,duration,poutcome,month,job,day,age,education,
729,duration,poutcome,month,job,day,age,education,campaign
730,duration,poutcome,month,job,day,age,education,campaign
731,duration,poutcome,month,job,day,age,education,
732,duration,poutcome,month,job,education,,,
733,duration,poutcome,month,job,education,default,balance,
734,duration,poutcome,month,job,education,default,balance,contact
735,duration,poutcome,month,job,education,default,balance,contact
736,duration,poutcome,month,job,education,default,,
737,duration,poutcome,month,job,education,,,
738,duration,poutcome,month,job,age,,,
739,duration,poutcome,month,job,age,,,
740,duration,poutcome,month,job,,,,
741,duration,poutcome,month,job,education,,,
742,duration,poutcome,month,job,education,,,
743,duration,poutcome,month,job,education,marital,housing,day
744,duration,poutcome,month,job,education,marital,housing,day
745,duration,poutcome,month,job,education,marital,housing,
