,0,1,2,3,4,5
237,duration,month,day,job,,
238,duration,month,day,job,campaign,
239,duration,month,day,job,campaign,
240,duration,month,day,job,,
241,duration,month,day,job,,
242,duration,month,day,job,,
243,duration,month,day,job,,
244,duration,month,day,job,,
245,duration,month,day,job,,
246,duration,month,day,job,,
247,duration,month,day,contact,,
248,duration,month,day,contact,,
249,duration,month,day,contact,job,
250,duration,month,day,contact,job,
251,duration,month,day,contact,job,
252,duration,month,day,contact,job,
253,duration,month,day,contact,job,
254,duration,month,day,contact,job,
255,duration,month,day,contact,job,
256,duration,month,day,contact,job,
257,duration,month,day,contact,job,
258,duration,month,day,contact,job,
259,duration,month,day,contact,job,
260,duration,month,day,contact,job,
261,duration,month,education,,,
262,duration,month,education,balance,job,
263,duration,month,education,balance,job,
264,duration,month,education,balance,job,
265,duration,month,education,balance,job,
266,duration,month,education,balance,job,
267,duration,month,education,balance,job,
268,duration,month,education,balance,job,
269,duration,month,education,balance,job,
270,duration,month,education,balance,job,
271,duration,month,education,balance,job,
272,duration,month,education,balance,job,
273,duration,month,education,balance,job,
274,duration,month,education,balance,housing,
275,duration,month,education,balance,housing,
276,duration,month,education,job,,
277,duration,month,education,job,,
278,duration,month,education,job,,
279,duration,month,education,job,,
280,duration,month,education,job,age,
281,duration,month,education,job,age,day
282,duration,month,education,job,age,day
283,duration,month,education,job,,
284,duration,month,education,job,,
285,duration,month,education,job,,
286,duration,month,education,job,,
287,duration,month,education,job,,
288,duration,month,education,job,,
289,duration,month,education,job,,
290,duration,month,education,,,
291,duration,month,education,,,
292,duration,month,education,job,,
293,duration,month,education,job,,
294,duration,month,education,job,,
295,duration,month,education,job,,
296,duration,month,education,job,,
297,duration,month,education,job,balance,
298,duration,month,education,job,balance,
299,duration,month,education,job,,
300,duration,month,education,job,,
301,duration,month,education,job,,
302,duration,month,education,job,day,
303,duration,month,education,job,day,
304,duration,month,education,job,,
305,duration,month,education,job,,
306,duration,month,education,balance,,
307,duration,month,education,balance,job,
308,duration,month,education,balance,job,
309,duration,month,education,balance,job,
310,duration,month,education,balance,job,
311,duration,month,education,balance,job,campaign
312,duration,month,education,balance,job,campaign
313,duration,month,education,balance,job,
314,duration,month,education,balance,job,
315,duration,month,education,balance,job,
316,duration,month,education,balance,job,
317,duration,month,education,balance,job,
318,duration,month,education,balance,job,
319,duration,month,education,balance,job,
320,duration,month,education,,,
321,duration,poutcome,month,job,age,
322,duration,poutcome,month,job,age,
323,duration,poutcome,month,job,marital,
324,duration,poutcome,month,job,marital,
325,duration,poutcome,month,job,marital,age
326,duration,poutcome,month,job,marital,age
327,duration,poutcome,month,job,,
328,duration,poutcome,month,job,,
329,duration,poutcome,month,job,default,day
330,duration,poutcome,month,job,default,day
331,duration,poutcome,month,job,default,
332,duration,poutcome,month,job,,
333,duration,poutcome,month,job,marital,
334,duration,poutcome,month,job,marital,
335,duration,poutcome,month,job,marital,
336,duration,poutcome,month,job,,
337,duration,poutcome,month,job,,
338,duration,poutcome,month,job,marital,
339,duration,poutcome,month,job,marital,
340,duration,poutcome,month,job,marital,balance
341,duration,poutcome,month,job,marital,balance
342,duration,poutcome,month,job,,
343,duration,poutcome,month,job,,
344,duration,poutcome,month,job,,
345,duration,poutcome,month,job,marital,
346,duration,poutcome,month,job,marital,
347,duration,poutcome,month,job,marital,
348,duration,poutcome,month,job,,
349,duration,poutcome,month,job,education,
350,duration,poutcome,month,job,education,
351,duration,poutcome,month,job,education,
352,duration,poutcome,month,job,education,
353,duration,poutcome,month,job,,
354,duration,poutcome,month,job,,
355,duration,poutcome,month,job,,
356,duration,poutcome,month,job,,
357,duration,poutcome,month,job,,
358,duration,poutcome,month,job,age,
359,duration,poutcome,month,job,age,
360,duration,poutcome,month,job,,
361,duration,poutcome,month,job,,
362,duration,poutcome,month,job,,
363,duration,poutcome,month,job,,
364,duration,poutcome,month,job,,
365,duration,poutcome,month,job,,
366,duration,poutcome,month,job,,
367,duration,poutcome,month,job,,
368,duration,poutcome,month,job,,
369,duration,poutcome,month,job,,
370,duration,poutcome,month,job,,
371,duration,poutcome,month,job,,
372,duration,poutcome,month,job,,
373,duration,poutcome,month,job,,
374,duration,poutcome,month,job,,
375,duration,poutcome,month,job,,
376,duration,poutcome,month,job,,
377,duration,poutcome,month,job,,
378,duration,poutcome,month,job,,
379,duration,poutcome,month,job,,
380,duration,poutcome,month,job,,
381,duration,poutcome,month,job,,
382,duration,poutcome,month,job,,
383,duration,poutcome,month,job,,
384,duration,poutcome,month,job,,
385,duration,poutcome,month,job,,
386,duration,poutcome,month,,,
387,duration,poutcome,month,job,,
388,duration,poutcome,month,job,,
389,duration,poutcome,month,job,,
390,duration,poutcome,month,job,,
391,duration,poutcome,month,job,age,
392,duration,poutcome,month,job,age,
393,duration,poutcome,month,job,,
394,duration,poutcome,month,job,,
395,duration,poutcome,month,job,,
396,duration,poutcome,month,job,,
397,duration,poutcome,month,job,,
398,duration,poutcome,month,job,,
399,duration,poutcome,month,job,,
400,duration,poutcome,month,job,age,
401,duration,poutcome,month,job,age,
402,duration,poutcome,month,job,,
403,duration,poutcome,month,job,,
404,duration,poutcome,month,job,,
405,duration,poutcome,month,job,housing,campaign
406,duration,poutcome,month,job,housing,campaign
407,duration,poutcome,month,job,housing,
408,duration,poutcome,month,job,,
409,duration,poutcome,month,job,,
410,duration,poutcome,month,job,,
411,duration,poutcome,month,job,,
412,duration,poutcome,month,job,age,
413,duration,poutcome,month,job,age,
414,duration,poutcome,month,job,,
415,duration,poutcome,month,job,,
416,duration,poutcome,month,education,,
417,duration,poutcome,month,education,,
418,duration,poutcome,month,education,,
419,duration,poutcome,month,education,,
420,duration,poutcome,month,job,day,marital
421,duration,poutcome,month,job,day,marital
422,duration,poutcome,month,job,day,marital
423,duration,poutcome,month,job,day,
424,duration,poutcome,month,job,housing,marital
425,duration,poutcome,month,job,housing,marital
426,duration,poutcome,month,job,housing,marital
427,duration,poutcome,month,job,housing,
428,duration,poutcome,month,job,marital,
429,duration,poutcome,month,job,marital,
430,duration,poutcome,month,job,marital,
431,duration,poutcome,month,job,,
432,duration,poutcome,month,job,balance,age
433,duration,poutcome,month,job,balance,age
434,duration,poutcome,month,job,balance,
435,duration,poutcome,month,job,,
436,duration,poutcome,month,job,,
437,duration,poutcome,month,job,day,campaign
438,duration,poutcome,month,job,day,campaign
439,duration,poutcome,month,job,day,
440,duration,poutcome,month,job,,
441,duration,poutcome,month,job,loan,
442,duration,poutcome,month,job,loan,
443,duration,poutcome,month,job,,
444,duration,poutcome,month,job,,
445,duration,poutcome,month,job,marital,
446,duration,poutcome,month,job,marital,
447,duration,poutcome,month,job,marital,
448,duration,poutcome,month,job,,
449,duration,poutcome,month,job,,
450,duration,poutcome,month,job,,
451,duration,poutcome,month,job,balance,
452,duration,poutcome,month,job,balance,age
453,duration,poutcome,month,job,balance,age
454,duration,poutcome,month,job,,
455,duration,poutcome,month,job,,
456,duration,poutcome,month,job,,
457,duration,poutcome,month,job,,
458,duration,poutcome,month,job,education,
459,duration,poutcome,month,job,education,
460,duration,poutcome,month,job,education,
461,duration,poutcome,month,job,education,
462,duration,poutcome,month,job,,
463,duration,poutcome,month,job,,
464,duration,poutcome,month,job,,
465,duration,poutcome,month,job,,
466,duration,poutcome,month,job,,
467,duration,poutcome,month,job,,
468,duration,poutcome,month,job,,
469,duration,poutcome,month,job,,
470,duration,poutcome,month,job,,
471,duration,poutcome,month,job,,
472,duration,poutcome,month,job,,
473,duration,poutcome,month,job,housing,
474,duration,poutcome,month,job,housing,
475,duration,poutcome,month,job,,
476,duration,poutcome,month,job,,
477,duration,poutcome,month,job,,
478,duration,poutcome,month,job,,
479,duration,poutcome,month,job,,
480,duration,poutcome,month,job,,
481,duration,poutcome,month,job,marital,
482,duration,poutcome,month,job,marital,
483,duration,poutcome,month,job,marital,age
484,duration,poutcome,month,job,marital,age
485,duration,poutcome,month,job,,
486,duration,poutcome,month,job,,
487,duration,poutcome,month,job,,
488,duration,poutcome,month,job,,
489,duration,poutcome,month,job,,
490,duration,poutcome,month,job,age,
491,duration,poutcome,month,job,age,
492,duration,poutcome,month,job,,
493,duration,poutcome,job,month,,
494,duration,poutcome,job,month,,
495,duration,poutcome,job,month,,
496,duration,poutcome,job,month,,
497,duration,poutcome,job,month,,
498,duration,poutcome,job,month,,
499,duration,poutcome,job,month,,
500,duration,poutcome,job,month,,
501,duration,poutcome,job,month,,
502,duration,poutcome,job,month,,
503,duration,poutcome,job,month,,
504,duration,poutcome,job,month,,
505,duration,poutcome,job,month,balance,
506,duration,poutcome,job,month,balance,
507,duration,poutcome,job,month,,
508,duration,poutcome,job,month,,
509,duration,poutcome,job,month,,
510,duration,poutcome,job,month,,
511,duration,poutcome,job,month,,
512,duration,poutcome,job,month,,
513,duration,poutcome,job,month,,
514,duration,poutcome,job,month,,
515,duration,poutcome,job,month,,
516,duration,poutcome,job,month,,
517,duration,poutcome,job,month,,
518,duration,poutcome,job,,,
519,duration,poutcome,job,,,
520,duration,poutcome,job,month,day,
521,duration,poutcome,job,month,day,
522,duration,poutcome,job,month,age,
523,duration,poutcome,job,month,age,
524,duration,poutcome,job,month,,
525,duration,poutcome,job,month,marital,
526,duration,poutcome,job,month,marital,
527,duration,poutcome,job,month,marital,
528,duration,poutcome,job,month,,
529,duration,poutcome,job,month,,
530,duration,poutcome,job,month,,
531,duration,poutcome,job,month,,
532,duration,poutcome,job,month,campaign,
533,duration,poutcome,job,month,campaign,age
534,duration,poutcome,job,month,campaign,age
535,duration,poutcome,job,month,,
536,duration,poutcome,job,month,,
537,duration,poutcome,job,month,,
538,duration,poutcome,job,month,,
539,duration,poutcome,job,month,,
540,duration,poutcome,job,month,,
541,duration,poutcome,job,month,,
542,duration,poutcome,job,month,,
543,duration,poutcome,job,month,,
544,duration,poutcome,job,month,,
545,duration,poutcome,job,month,,
546,duration,poutcome,job,month,,
547,duration,poutcome,job,month,,
548,duration,poutcome,job,month,,
549,duration,poutcome,job,month,,
550,duration,poutcome,job,marital,,
551,duration,poutcome,job,marital,,
552,duration,poutcome,job,marital,,
553,duration,poutcome,job,age,,
554,duration,poutcome,job,age,marital,
555,duration,poutcome,job,age,marital,
556,duration,poutcome,job,age,marital,education
557,duration,poutcome,job,age,marital,education
558,duration,poutcome,job,age,marital,education
559,duration,poutcome,job,age,marital,education
560,duration,poutcome,job,,,
561,duration,poutcome,job,month,,
562,duration,poutcome,job,month,,
563,duration,poutcome,job,month,,
564,duration,poutcome,job,month,,
565,duration,poutcome,job,month,,
566,duration,poutcome,job,month,,
567,duration,poutcome,job,month,,
568,duration,poutcome,job,month,,
569,duration,poutcome,job,month,housing,
570,duration,poutcome,job,month,housing,
571,duration,poutcome,job,month,marital,
572,duration,poutcome,job,month,marital,
573,duration,poutcome,job,month,marital,
574,duration,poutcome,job,month,,
575,duration,poutcome,job,month,,
576,duration,poutcome,job,,,
577,duration,poutcome,job,,,
578,duration,poutcome,month,campaign,day,age
579,duration,poutcome,month,campaign,day,age
580,duration,poutcome,month,campaign,day,
581,duration,poutcome,month,campaign,,
582,duration,poutcome,month,education,,
583,duration,poutcome,month,education,,
584,duration,poutcome,month,education,,
585,duration,poutcome,month,education,,
586,duration,poutcome,month,,,
587,duration,poutcome,month,age,,
588,duration,poutcome,month,age,education,
589,duration,poutcome,month,age,education,
590,duration,poutcome,month,age,education,
591,duration,poutcome,month,age,education,
592,duration,poutcome,month,job,,
593,duration,poutcome,month,job,,
594,duration,poutcome,month,job,,
595,duration,poutcome,month,job,,
596,duration,poutcome,month,job,,
597,duration,poutcome,month,job,,
598,duration,poutcome,month,job,,
599,duration,poutcome,month,job,,
600,duration,poutcome,month,job,,
601,duration,poutcome,month,job,,
602,duration,poutcome,month,job,,
603,duration,poutcome,month,job,,
604,duration,poutcome,month,age,,
605,duration,poutcome,month,age,,
606,duration,poutcome,month,job,,
607,duration,poutcome,month,job,,
608,duration,poutcome,month,job,,
609,duration,poutcome,month,job,,
610,duration,poutcome,month,job,,
611,duration,poutcome,month,job,,
612,duration,poutcome,month,job,,
613,duration,poutcome,month,job,,
614,duration,poutcome,month,job,,
615,duration,poutcome,month,job,,
616,duration,poutcome,month,job,,
617,duration,poutcome,month,job,,
618,duration,poutcome,month,,,
619,duration,poutcome,month,contact,job,
620,duration,poutcome,month,contact,job,age
621,duration,poutcome,month,contact,job,age
622,duration,poutcome,month,contact,job,
623,duration,poutcome,month,contact,job,
624,duration,poutcome,month,contact,job,
625,duration,poutcome,month,contact,job,
626,duration,poutcome,month,contact,job,
627,duration,poutcome,month,contact,job,
628,duration,poutcome,month,contact,job,
629,duration,poutcome,month,contact,job,balance
630,duration,poutcome,month,contact,job,balance
631,duration,poutcome,month,contact,job,
632,duration,poutcome,month,contact,job,
633,duration,poutcome,month,contact,,
634,duration,poutcome,month,contact,,
635,duration,poutcome,month,job,,
636,duration,poutcome,month,job,,
637,duration,poutcome,month,job,,
638,duration,poutcome,month,job,,
639,duration,poutcome,month,job,age,
640,duration,poutcome,month,job,age,
641,duration,poutcome,month,job,,
642,duration,poutcome,month,job,,
643,duration,poutcome,month,job,,
644,duration,poutcome,month,job,,
645,duration,poutcome,month,job,,
646,duration,poutcome,month,job,,
647,duration,poutcome,month,job,,
648,duration,poutcome,month,job,,
649,duration,poutcome,month,job,,
650,duration,poutcome,month,job,,
651,duration,poutcome,month,job,,
652,duration,poutcome,month,job,,
653,duration,poutcome,month,job,,
654,duration,poutcome,month,job,,
655,duration,poutcome,month,job,,
656,duration,poutcome,month,job,,
657,duration,poutcome,month,job,age,
658,duration,poutcome,month,job,age,
659,duration,poutcome,month,job,,
660,duration,poutcome,month,job,,
661,duration,poutcome,month,,,
662,duration,poutcome,month,housing,job,marital
663,duration,poutcome,month,housing,job,marital
664,duration,poutcome,month,housing,job,marital
665,duration,poutcome,month,housing,job,education
666,duration,poutcome,month,housing,job,education
667,duration,poutcome,month,housing,job,education
668,duration,poutcome,month,housing,job,education
669,duration,poutcome,month,housing,job,
670,duration,poutcome,month,housing,job,
671,duration,poutcome,month,housing,job,marital
672,duration,poutcome,month,housing,job,marital
673,duration,poutcome,month,housing,job,marital
674,duration,poutcome,month,housing,job,campaign
675,duration,poutcome,month,housing,job,campaign
676,duration,poutcome,month,housing,job,
677,duration,poutcome,month,housing,job,
678,duration,poutcome,month,housing,job,education
679,duration,poutcome,month,housing,job,education
680,duration,poutcome,month,housing,job,education
681,duration,poutcome,month,housing,job,education
682,duration,poutcome,month,housing,job,age
683,duration,poutcome,month,housing,job,age
684,duration,poutcome,month,housing,job,
685,duration,poutcome,month,housing,job,
686,duration,poutcome,month,housing,job,
687,duration,poutcome,month,housing,job,campaign
688,duration,poutcome,month,housing,job,campaign
689,duration,poutcome,month,housing,job,loan
690,duration,poutcome,month,housing,job,loan
691,duration,poutcome,month,housing,job,
692,duration,poutcome,month,housing,job,education
693,duration,poutcome,month,housing,job,education
694,duration,poutcome,month,housing,job,education
695,duration,poutcome,month,housing,job,education
696,duration,poutcome,month,housing,job,
697,duration,poutcome,month,housing,job,
698,duration,poutcome,month,housing,job,marital
699,duration,poutcome,month,housing,job,marital
700,duration,poutcome,month,housing,job,marital
701,duration,poutcome,month,housing,job,
702,duration,poutcome,month,housing,job,balance
703,duration,poutcome,month,housing,job,balance
704,duration,poutcome,month,housing,job,
705,duration,poutcome,month,housing,job,
706,duration,poutcome,month,education,,
707,duration,poutcome,month,education,job,day
708,duration,poutcome,month,education,job,day
709,duration,poutcome,month,education,job,balance
710,duration,poutcome,month,education,job,balance
711,duration,poutcome,month,education,job,
712,duration,poutcome,month,education,job,
713,duration,poutcome,month,education,job,
714,duration,poutcome,month,education,job,day
715,duration,poutcome,month,education,job,day
716,duration,poutcome,month,education,job,
717,duration,poutcome,month,education,job,
718,duration,poutcome,month,education,job,
719,duration,poutcome,month,education,job,loan
720,duration,poutcome,month,education,job,loan
721,duration,poutcome,month,education,job,
722,duration,poutcome,month,education,job,
723,duration,poutcome,month,education,contact,marital
724,duration,poutcome,month,education,contact,marital
725,duration,poutcome,month,education,contact,marital
726,duration,poutcome,month,education,contact,
727,duration,poutcome,month,education,contact,
728,duration,poutcome,month,education,day,
729,duration,poutcome,month,education,day,job
730,duration,poutcome,month,education,day,job
731,duration,poutcome,month,education,day,job
732,duration,poutcome,month,education,day,job
733,duration,poutcome,month,education,day,job
734,duration,poutcome,month,education,day,job
735,duration,poutcome,month,education,day,job
736,duration,poutcome,month,education,day,job
737,duration,poutcome,month,education,day,job
738,duration,poutcome,month,education,day,job
739,duration,poutcome,month,education,day,job
740,duration,poutcome,month,education,day,job
741,duration,poutcome,month,job,,
742,duration,poutcome,month,job,,
743,duration,poutcome,month,job,,
744,duration,poutcome,month,job,,
745,duration,poutcome,month,job,,
746,duration,poutcome,month,job,,
747,duration,poutcome,month,job,education,
748,duration,poutcome,month,job,education,
749,duration,poutcome,month,job,education,
750,duration,poutcome,month,job,education,
751,duration,poutcome,month,job,,
752,duration,poutcome,month,job,,
753,duration,poutcome,month,job,,
754,duration,poutcome,month,job,,
755,duration,poutcome,month,job,,
756,duration,poutcome,month,day,job,balance
757,duration,poutcome,month,day,job,balance
758,duration,poutcome,month,day,job,education
759,duration,poutcome,month,day,job,education
760,duration,poutcome,month,day,job,education
761,duration,poutcome,month,day,job,education
762,duration,poutcome,month,day,job,education
763,duration,poutcome,month,day,job,education
764,duration,poutcome,month,day,job,education
765,duration,poutcome,month,day,job,education
766,duration,poutcome,month,day,job,marital
767,duration,poutcome,month,day,job,marital
768,duration,poutcome,month,day,job,marital
769,duration,poutcome,month,day,job,loan
770,duration,poutcome,month,day,job,loan
771,duration,poutcome,month,day,job,contact
772,duration,poutcome,month,day,job,contact
773,duration,poutcome,month,day,job,contact
774,duration,poutcome,month,day,job,
775,duration,poutcome,month,day,job,age
776,duration,poutcome,month,day,job,age
777,duration,poutcome,month,day,job,
778,duration,poutcome,month,day,job,marital
779,duration,poutcome,month,day,job,marital
780,duration,poutcome,month,day,job,marital
781,duration,poutcome,month,day,job,education
782,duration,poutcome,month,day,job,education
783,duration,poutcome,month,day,job,education
784,duration,poutcome,month,day,job,education
785,duration,poutcome,month,day,job,
786,duration,poutcome,month,day,job,
787,duration,poutcome,month,day,job,
788,duration,poutcome,month,day,job,
789,duration,poutcome,month,day,job,
790,duration,poutcome,month,day,job,age
791,duration,poutcome,month,day,job,age
792,duration,poutcome,month,day,job,education
793,duration,poutcome,month,day,job,education
794,duration,poutcome,month,day,job,education
795,duration,poutcome,month,day,job,education
796,duration,poutcome,month,day,job,
797,duration,poutcome,month,day,job,
798,duration,poutcome,month,day,job,
799,duration,poutcome,month,day,job,contact
800,duration,poutcome,month,day,job,contact
801,duration,poutcome,month,day,job,contact
802,duration,poutcome,month,day,job,
803,duration,poutcome,month,day,job,
804,duration,poutcome,month,day,job,
805,duration,poutcome,month,day,job,
806,duration,poutcome,month,day,job,
807,duration,poutcome,month,day,job,
808,duration,poutcome,month,day,job,
809,duration,poutcome,month,day,job,
810,duration,poutcome,month,day,job,
811,duration,poutcome,month,day,job,
812,duration,poutcome,month,day,job,
813,duration,poutcome,month,day,job,
814,duration,poutcome,month,day,job,
815,duration,poutcome,month,day,job,
816,duration,poutcome,month,day,job,marital
817,duration,poutcome,month,day,job,marital
818,duration,poutcome,month,day,job,marital
819,duration,poutcome,month,day,job,age
820,duration,poutcome,month,day,job,age
821,duration,poutcome,month,day,job,
822,duration,poutcome,month,day,job,
823,duration,poutcome,month,day,job,age
824,duration,poutcome,month,day,job,age
825,duration,poutcome,month,day,job,education
826,duration,poutcome,month,day,job,education
827,duration,poutcome,month,day,job,education
828,duration,poutcome,month,day,job,education
829,duration,poutcome,month,day,job,
830,duration,poutcome,month,day,job,
831,duration,poutcome,month,day,job,
832,duration,poutcome,month,day,job,
833,duration,poutcome,month,day,job,
834,duration,poutcome,month,day,job,
835,duration,poutcome,month,job,contact,marital
836,duration,poutcome,month,job,contact,marital
837,duration,poutcome,month,job,contact,marital
838,duration,poutcome,month,job,contact,
839,duration,poutcome,month,job,contact,
840,duration,poutcome,month,job,contact,education
841,duration,poutcome,month,job,contact,education
842,duration,poutcome,month,job,contact,education
843,duration,poutcome,month,job,contact,education
844,duration,poutcome,month,job,contact,
845,duration,poutcome,month,job,contact,
846,duration,poutcome,month,job,marital,housing
847,duration,poutcome,month,job,marital,housing
848,duration,poutcome,month,job,marital,education
849,duration,poutcome,month,job,marital,education
850,duration,poutcome,month,job,marital,education
851,duration,poutcome,month,job,marital,education
852,duration,poutcome,month,job,marital,
853,duration,poutcome,month,job,balance,
854,duration,poutcome,month,job,balance,marital
855,duration,poutcome,month,job,balance,marital
