,0,1,2,3,4,5,6,7,8,9,10,11,12
149,duration,month,day,job,loan,marital,,,,,,,
150,duration,month,day,job,loan,marital,,,,,,,
151,duration,month,day,job,,,,,,,,,
152,duration,month,day,job,balance,,,,,,,,
153,duration,month,day,job,balance,housing,age,,,,,,
154,duration,month,day,job,balance,housing,age,loan,campaign,,,,
155,duration,month,day,job,balance,housing,age,loan,campaign,,,,
156,duration,month,day,job,balance,housing,age,loan,,,,,
157,duration,month,day,job,balance,housing,,,,,,,
158,duration,month,day,job,,,,,,,,,
159,duration,month,day,job,,,,,,,,,
160,duration,month,day,job,,,,,,,,,
161,duration,month,day,job,,,,,,,,,
162,duration,month,day,job,,,,,,,,,
163,duration,month,day,job,,,,,,,,,
164,duration,month,day,,,,,,,,,,
165,duration,month,poutcome,job,,,,,,,,,
166,duration,month,poutcome,job,marital,,,,,,,,
167,duration,month,poutcome,job,marital,,,,,,,,
168,duration,month,poutcome,job,marital,,,,,,,,
169,duration,month,poutcome,job,,,,,,,,,
170,duration,month,poutcome,job,,,,,,,,,
171,duration,month,poutcome,job,,,,,,,,,
172,duration,month,poutcome,job,,,,,,,,,
173,duration,month,poutcome,job,,,,,,,,,
174,duration,month,poutcome,job,,,,,,,,,
175,duration,month,poutcome,job,,,,,,,,,
176,duration,month,poutcome,job,,,,,,,,,
177,duration,month,poutcome,job,,,,,,,,,
178,duration,month,poutcome,,,,,,,,,,
179,duration,month,poutcome,job,,,,,,,,,
180,duration,month,poutcome,job,,,,,,,,,
181,duration,month,poutcome,job,,,,,,,,,
182,duration,month,poutcome,job,,,,,,,,,
183,duration,month,poutcome,job,,,,,,,,,
184,duration,month,poutcome,job,,,,,,,,,
185,duration,month,poutcome,job,,,,,,,,,
186,duration,month,poutcome,job,,,,,,,,,
187,duration,month,poutcome,job,,,,,,,,,
188,duration,month,poutcome,job,,,,,,,,,
189,duration,month,poutcome,job,,,,,,,,,
190,duration,month,poutcome,education,,,,,,,,,
191,duration,month,poutcome,education,marital,age,job,,,,,,
192,duration,month,poutcome,education,marital,age,job,,,,,,
193,duration,month,poutcome,education,marital,age,job,,,,,,
194,duration,month,poutcome,education,marital,age,job,,,,,,
195,duration,month,poutcome,education,marital,age,job,,,,,,
196,duration,month,poutcome,education,marital,age,job,,,,,,
197,duration,month,poutcome,education,marital,age,job,,,,,,
198,duration,month,poutcome,education,marital,age,job,,,,,,
199,duration,month,poutcome,education,marital,age,job,,,,,,
200,duration,month,poutcome,education,marital,age,job,,,,,,
201,duration,month,poutcome,education,marital,age,job,,,,,,
202,duration,month,poutcome,education,marital,age,,,,,,,
203,duration,month,poutcome,education,marital,,,,,,,,
204,duration,month,poutcome,education,marital,,,,,,,,
205,duration,month,poutcome,education,job,,,,,,,,
206,duration,month,poutcome,education,job,,,,,,,,
207,duration,month,poutcome,education,job,,,,,,,,
208,duration,month,poutcome,education,job,,,,,,,,
209,duration,month,poutcome,education,job,marital,,,,,,,
210,duration,month,poutcome,education,job,marital,,,,,,,
211,duration,month,poutcome,education,job,marital,day,,,,,,
212,duration,month,poutcome,education,job,marital,day,age,housing,,,,
213,duration,month,poutcome,education,job,marital,day,age,housing,,,,
214,duration,month,poutcome,education,job,marital,day,age,,,,,
215,duration,month,poutcome,education,job,,,,,,,,
216,duration,month,poutcome,education,job,,,,,,,,
217,duration,month,poutcome,education,job,,,,,,,,
218,duration,month,poutcome,education,job,,,,,,,,
219,duration,month,poutcome,education,job,campaign,day,,,,,,
220,duration,month,poutcome,education,job,campaign,day,,,,,,
221,duration,month,poutcome,education,job,campaign,,,,,,,
222,duration,month,poutcome,education,job,,,,,,,,
223,duration,month,job,,,,,,,,,,
224,duration,month,job,,,,,,,,,,
225,duration,month,job,,,,,,,,,,
226,duration,month,job,,,,,,,,,,
227,duration,month,job,campaign,marital,,,,,,,,
228,duration,month,job,campaign,marital,,,,,,,,
229,duration,month,job,campaign,marital,education,,,,,,,
230,duration,month,job,campaign,marital,education,,,,,,,
231,duration,month,job,campaign,marital,education,housing,,,,,,
232,duration,month,job,campaign,marital,education,housing,,,,,,
233,duration,month,job,campaign,,,,,,,,,
234,duration,month,job,contact,,,,,,,,,
235,duration,month,job,contact,,,,,,,,,
236,duration,month,job,,,,,,,,,,
237,duration,month,job,,,,,,,,,,
238,duration,month,job,balance,,,,,,,,,
239,duration,month,job,balance,,,,,,,,,
240,duration,month,job,,,,,,,,,,
241,duration,month,job,marital,,,,,,,,,
242,duration,month,job,marital,,,,,,,,,
243,duration,month,job,marital,,,,,,,,,
244,duration,month,job,education,,,,,,,,,
245,duration,month,job,education,,,,,,,,,
246,duration,month,job,education,balance,marital,,,,,,,
247,duration,month,job,education,balance,marital,,,,,,,
248,duration,month,job,education,balance,marital,,,,,,,
249,duration,month,job,education,balance,,,,,,,,
250,duration,month,job,,,,,,,,,,
251,duration,month,job,,,,,,,,,,
252,duration,month,job,,,,,,,,,,
253,duration,month,job,poutcome,,,,,,,,,
254,duration,month,job,poutcome,,,,,,,,,
255,duration,month,job,poutcome,housing,,,,,,,,
256,duration,month,job,poutcome,housing,,,,,,,,
257,duration,month,job,poutcome,,,,,,,,,
258,duration,month,job,,,,,,,,,,
259,duration,month,job,,,,,,,,,,
260,duration,month,job,marital,,,,,,,,,
261,duration,month,job,marital,,,,,,,,,
262,duration,month,job,marital,day,,,,,,,,
263,duration,month,job,marital,day,balance,campaign,,,,,,
264,duration,month,job,marital,day,balance,campaign,,,,,,
265,duration,month,job,marital,day,balance,,,,,,,
266,duration,month,job,,,,,,,,,,
267,duration,month,job,,,,,,,,,,
268,duration,month,job,housing,campaign,,,,,,,,
269,duration,month,job,housing,campaign,,,,,,,,
270,duration,month,job,housing,,,,,,,,,
271,duration,month,day,job,,,,,,,,,
272,duration,month,day,job,age,,,,,,,,
273,duration,month,day,job,age,,,,,,,,
274,duration,month,day,job,,,,,,,,,
275,duration,month,day,job,,,,,,,,,
276,duration,month,day,job,campaign,,,,,,,,
277,duration,month,day,job,campaign,,,,,,,,
278,duration,month,day,job,,,,,,,,,
279,duration,month,day,job,,,,,,,,,
280,duration,month,day,job,,,,,,,,,
281,duration,month,day,job,,,,,,,,,
282,duration,month,day,job,,,,,,,,,
283,duration,month,day,job,,,,,,,,,
284,duration,month,day,job,,,,,,,,,
285,duration,month,day,job,housing,age,marital,,,,,,
286,duration,month,day,job,housing,age,marital,,,,,,
287,duration,month,day,job,housing,age,marital,,,,,,
288,duration,month,day,job,housing,age,,,,,,,
289,duration,month,day,job,housing,,,,,,,,
290,duration,month,day,job,,,,,,,,,
291,duration,month,day,job,,,,,,,,,
292,duration,month,day,job,,,,,,,,,
293,duration,month,day,job,,,,,,,,,
294,duration,month,day,job,,,,,,,,,
295,duration,month,day,job,,,,,,,,,
296,duration,month,day,job,,,,,,,,,
297,duration,month,day,job,,,,,,,,,
298,duration,month,day,job,,,,,,,,,
299,duration,month,job,age,,,,,,,,,
300,duration,month,job,age,,,,,,,,,
301,duration,month,job,,,,,,,,,,
302,duration,month,job,,,,,,,,,,
303,duration,month,job,education,,,,,,,,,
304,duration,month,job,education,,,,,,,,,
305,duration,month,job,education,,,,,,,,,
306,duration,month,job,age,,,,,,,,,
307,duration,month,job,age,day,,,,,,,,
308,duration,month,job,age,day,,,,,,,,
309,duration,month,job,balance,education,,,,,,,,
310,duration,month,job,balance,education,,,,,,,,
311,duration,month,job,balance,education,,,,,,,,
312,duration,month,job,balance,,,,,,,,,
313,duration,month,job,,,,,,,,,,
314,duration,month,job,,,,,,,,,,
315,duration,month,job,,,,,,,,,,
316,duration,month,job,marital,,,,,,,,,
317,duration,month,job,marital,,,,,,,,,
318,duration,month,job,marital,,,,,,,,,
319,duration,month,job,,,,,,,,,,
320,duration,month,job,,,,,,,,,,
321,duration,month,job,,,,,,,,,,
322,duration,month,job,,,,,,,,,,
323,duration,month,job,,,,,,,,,,
324,duration,month,job,campaign,,,,,,,,,
325,duration,month,job,campaign,,,,,,,,,
326,duration,month,job,education,,,,,,,,,
327,duration,month,job,education,balance,,,,,,,,
328,duration,month,job,education,balance,,,,,,,,
329,duration,month,job,education,,,,,,,,,
330,duration,month,job,,,,,,,,,,
331,duration,month,job,,,,,,,,,,
332,duration,month,job,balance,,,,,,,,,
333,duration,month,job,balance,campaign,,,,,,,,
334,duration,month,job,balance,campaign,,,,,,,,
335,duration,month,job,day,,,,,,,,,
336,duration,month,job,day,,,,,,,,,
337,duration,month,job,,,,,,,,,,
338,duration,poutcome,month,job,age,,,,,,,,
339,duration,poutcome,month,job,age,,,,,,,,
340,duration,poutcome,month,job,marital,,,,,,,,
341,duration,poutcome,month,job,marital,,,,,,,,
342,duration,poutcome,month,job,marital,age,,,,,,,
343,duration,poutcome,month,job,marital,age,,,,,,,
344,duration,poutcome,month,job,,,,,,,,,
345,duration,poutcome,month,job,,,,,,,,,
346,duration,poutcome,month,job,default,day,marital,,,,,,
347,duration,poutcome,month,job,default,day,marital,balance,,,,,
348,duration,poutcome,month,job,default,day,marital,balance,,,,,
349,duration,poutcome,month,job,default,day,marital,,,,,,
350,duration,poutcome,month,job,default,day,,,,,,,
351,duration,poutcome,month,job,default,,,,,,,,
352,duration,poutcome,month,job,,,,,,,,,
353,duration,poutcome,month,job,marital,,,,,,,,
354,duration,poutcome,month,job,marital,,,,,,,,
355,duration,poutcome,month,job,marital,,,,,,,,
356,duration,poutcome,month,job,,,,,,,,,
357,duration,poutcome,month,job,,,,,,,,,
358,duration,poutcome,month,job,marital,,,,,,,,
359,duration,poutcome,month,job,marital,,,,,,,,
360,duration,poutcome,month,job,marital,balance,,,,,,,
361,duration,poutcome,month,job,marital,balance,,,,,,,
362,duration,poutcome,month,job,,,,,,,,,
363,duration,poutcome,month,job,,,,,,,,,
364,duration,poutcome,month,job,marital,,,,,,,,
365,duration,poutcome,month,job,marital,,,,,,,,
366,duration,poutcome,month,job,marital,,,,,,,,
367,duration,poutcome,month,job,,,,,,,,,
368,duration,poutcome,month,job,education,,,,,,,,
369,duration,poutcome,month,job,education,,,,,,,,
370,duration,poutcome,month,job,education,,,,,,,,
371,duration,poutcome,month,job,,,,,,,,,
372,duration,poutcome,month,job,,,,,,,,,
373,duration,poutcome,month,job,,,,,,,,,
374,duration,poutcome,month,job,,,,,,,,,
375,duration,poutcome,month,job,,,,,,,,,
376,duration,poutcome,month,job,age,,,,,,,,
377,duration,poutcome,month,job,age,,,,,,,,
378,duration,poutcome,month,job,,,,,,,,,
379,duration,poutcome,month,job,,,,,,,,,
380,duration,poutcome,month,job,,,,,,,,,
381,duration,poutcome,month,job,,,,,,,,,
382,duration,poutcome,month,job,,,,,,,,,
383,duration,poutcome,month,job,,,,,,,,,
384,duration,poutcome,month,job,,,,,,,,,
385,duration,poutcome,month,job,,,,,,,,,
386,duration,poutcome,month,job,,,,,,,,,
387,duration,poutcome,month,job,,,,,,,,,
388,duration,poutcome,month,job,,,,,,,,,
389,duration,poutcome,month,job,,,,,,,,,
390,duration,poutcome,month,job,,,,,,,,,
391,duration,poutcome,month,job,,,,,,,,,
392,duration,poutcome,month,job,,,,,,,,,
393,duration,poutcome,month,job,,,,,,,,,
394,duration,poutcome,month,job,,,,,,,,,
395,duration,poutcome,month,job,,,,,,,,,
396,duration,poutcome,month,job,,,,,,,,,
397,duration,poutcome,month,job,,,,,,,,,
398,duration,poutcome,month,job,,,,,,,,,
399,duration,poutcome,month,job,,,,,,,,,
400,duration,poutcome,month,job,,,,,,,,,
401,duration,poutcome,month,,,,,,,,,,
402,duration,poutcome,month,job,,,,,,,,,
403,duration,poutcome,month,job,,,,,,,,,
404,duration,poutcome,month,job,,,,,,,,,
405,duration,poutcome,month,job,,,,,,,,,
406,duration,poutcome,month,job,age,,,,,,,,
407,duration,poutcome,month,job,age,,,,,,,,
408,duration,poutcome,month,job,,,,,,,,,
409,duration,poutcome,month,job,,,,,,,,,
410,duration,poutcome,month,job,,,,,,,,,
411,duration,poutcome,month,job,,,,,,,,,
412,duration,poutcome,month,job,,,,,,,,,
413,duration,poutcome,month,job,,,,,,,,,
414,duration,poutcome,month,job,age,,,,,,,,
415,duration,poutcome,month,job,age,,,,,,,,
416,duration,poutcome,month,job,,,,,,,,,
417,duration,poutcome,month,job,,,,,,,,,
418,duration,poutcome,month,job,,,,,,,,,
419,duration,poutcome,month,job,housing,campaign,,,,,,,
420,duration,poutcome,month,job,housing,campaign,,,,,,,
421,duration,poutcome,month,job,housing,,,,,,,,
422,duration,poutcome,month,job,,,,,,,,,
423,duration,poutcome,month,job,,,,,,,,,
424,duration,poutcome,month,job,,,,,,,,,
425,duration,poutcome,month,job,,,,,,,,,
426,duration,poutcome,month,job,age,,,,,,,,
427,duration,poutcome,month,job,age,,,,,,,,
428,duration,poutcome,month,job,,,,,,,,,
429,duration,poutcome,month,education,,,,,,,,,
430,duration,poutcome,month,education,,,,,,,,,
431,duration,poutcome,month,education,,,,,,,,,
432,duration,poutcome,month,job,day,marital,,,,,,,
433,duration,poutcome,month,job,day,marital,,,,,,,
434,duration,poutcome,month,job,day,marital,campaign,,,,,,
435,duration,poutcome,month,job,day,marital,campaign,,,,,,
436,duration,poutcome,month,job,day,,,,,,,,
437,duration,poutcome,month,job,housing,marital,,,,,,,
438,duration,poutcome,month,job,housing,marital,,,,,,,
439,duration,poutcome,month,job,housing,marital,,,,,,,
440,duration,poutcome,month,job,housing,,,,,,,,
441,duration,poutcome,month,job,marital,,,,,,,,
442,duration,poutcome,month,job,marital,,,,,,,,
443,duration,poutcome,month,job,marital,,,,,,,,
444,duration,poutcome,month,job,,,,,,,,,
445,duration,poutcome,month,job,balance,age,marital,,,,,,
446,duration,poutcome,month,job,balance,age,marital,,,,,,
447,duration,poutcome,month,job,balance,age,marital,,,,,,
448,duration,poutcome,month,job,balance,age,,,,,,,
449,duration,poutcome,month,job,balance,,,,,,,,
450,duration,poutcome,month,job,,,,,,,,,
451,duration,poutcome,month,job,,,,,,,,,
452,duration,poutcome,month,job,day,campaign,,,,,,,
453,duration,poutcome,month,job,day,campaign,,,,,,,
454,duration,poutcome,month,job,day,,,,,,,,
455,duration,poutcome,month,job,,,,,,,,,
456,duration,poutcome,month,job,loan,,,,,,,,
457,duration,poutcome,month,job,loan,,,,,,,,
458,duration,poutcome,month,job,,,,,,,,,
459,duration,poutcome,month,job,marital,,,,,,,,
460,duration,poutcome,month,job,marital,,,,,,,,
461,duration,poutcome,month,job,marital,,,,,,,,
462,duration,poutcome,month,job,,,,,,,,,
463,duration,poutcome,month,job,,,,,,,,,
464,duration,poutcome,month,job,,,,,,,,,
465,duration,poutcome,month,job,balance,,,,,,,,
466,duration,poutcome,month,job,balance,age,,,,,,,
467,duration,poutcome,month,job,balance,age,education,,,,,,
468,duration,poutcome,month,job,balance,age,education,,,,,,
469,duration,poutcome,month,job,balance,age,education,marital,,,,,
470,duration,poutcome,month,job,balance,age,education,marital,default,housing,loan,contact,day
471,duration,poutcome,month,job,balance,age,education,marital,default,housing,loan,contact,day
472,duration,poutcome,month,job,balance,age,education,marital,default,housing,loan,contact,
473,duration,poutcome,month,job,balance,age,education,marital,default,housing,loan,,
474,duration,poutcome,month,job,balance,age,education,marital,default,housing,,,
475,duration,poutcome,month,job,balance,age,education,marital,default,,,,
476,duration,poutcome,month,job,balance,age,education,marital,,,,,
477,duration,poutcome,month,job,,,,,,,,,
478,duration,poutcome,month,job,,,,,,,,,
479,duration,poutcome,month,job,,,,,,,,,
480,duration,poutcome,month,job,,,,,,,,,
481,duration,poutcome,month,job,education,,,,,,,,
482,duration,poutcome,month,job,education,,,,,,,,
483,duration,poutcome,month,job,education,,,,,,,,
484,duration,poutcome,month,job,,,,,,,,,
485,duration,poutcome,month,job,,,,,,,,,
486,duration,poutcome,month,job,,,,,,,,,
487,duration,poutcome,month,job,,,,,,,,,
488,duration,poutcome,month,job,,,,,,,,,
489,duration,poutcome,month,job,,,,,,,,,
490,duration,poutcome,month,job,,,,,,,,,
491,duration,poutcome,month,job,,,,,,,,,
492,duration,poutcome,month,job,,,,,,,,,
493,duration,poutcome,month,job,,,,,,,,,
494,duration,poutcome,month,job,housing,,,,,,,,
495,duration,poutcome,month,job,housing,,,,,,,,
496,duration,poutcome,month,job,,,,,,,,,
497,duration,poutcome,month,job,,,,,,,,,
498,duration,poutcome,month,job,,,,,,,,,
499,duration,poutcome,month,job,,,,,,,,,
500,duration,poutcome,month,job,,,,,,,,,
501,duration,poutcome,month,job,marital,,,,,,,,
502,duration,poutcome,month,job,marital,,,,,,,,
503,duration,poutcome,month,job,marital,age,,,,,,,
504,duration,poutcome,month,job,marital,age,,,,,,,
505,duration,poutcome,month,job,,,,,,,,,
506,duration,poutcome,month,job,,,,,,,,,
507,duration,poutcome,month,job,,,,,,,,,
508,duration,poutcome,month,job,,,,,,,,,
509,duration,poutcome,month,job,,,,,,,,,
510,duration,poutcome,month,job,age,,,,,,,,
511,duration,poutcome,month,job,age,,,,,,,,
512,duration,poutcome,job,month,,,,,,,,,
513,duration,poutcome,job,month,,,,,,,,,
514,duration,poutcome,job,month,,,,,,,,,
515,duration,poutcome,job,month,,,,,,,,,
516,duration,poutcome,job,month,,,,,,,,,
517,duration,poutcome,job,month,,,,,,,,,
518,duration,poutcome,job,month,,,,,,,,,
519,duration,poutcome,job,month,,,,,,,,,
520,duration,poutcome,job,month,,,,,,,,,
521,duration,poutcome,job,month,,,,,,,,,
522,duration,poutcome,job,month,,,,,,,,,
523,duration,poutcome,job,month,,,,,,,,,
524,duration,poutcome,job,month,balance,,,,,,,,
525,duration,poutcome,job,month,balance,,,,,,,,
526,duration,poutcome,job,month,,,,,,,,,
527,duration,poutcome,job,month,,,,,,,,,
528,duration,poutcome,job,month,,,,,,,,,
529,duration,poutcome,job,month,,,,,,,,,
530,duration,poutcome,job,month,,,,,,,,,
531,duration,poutcome,job,month,,,,,,,,,
532,duration,poutcome,job,month,,,,,,,,,
533,duration,poutcome,job,month,,,,,,,,,
534,duration,poutcome,job,month,,,,,,,,,
535,duration,poutcome,job,month,,,,,,,,,
536,duration,poutcome,job,month,,,,,,,,,
537,duration,poutcome,job,,,,,,,,,,
538,duration,poutcome,job,,,,,,,,,,
539,duration,poutcome,job,month,day,,,,,,,,
540,duration,poutcome,job,month,day,,,,,,,,
541,duration,poutcome,job,month,age,,,,,,,,
542,duration,poutcome,job,month,age,,,,,,,,
543,duration,poutcome,job,month,,,,,,,,,
544,duration,poutcome,job,month,marital,,,,,,,,
545,duration,poutcome,job,month,marital,,,,,,,,
546,duration,poutcome,job,month,marital,,,,,,,,
547,duration,poutcome,job,month,,,,,,,,,
548,duration,poutcome,job,month,,,,,,,,,
549,duration,poutcome,job,month,,,,,,,,,
550,duration,poutcome,job,month,,,,,,,,,
551,duration,poutcome,job,month,campaign,,,,,,,,
552,duration,poutcome,job,month,campaign,age,,,,,,,
553,duration,poutcome,job,month,campaign,age,marital,,,,,,
554,duration,poutcome,job,month,campaign,age,marital,,,,,,
555,duration,poutcome,job,month,campaign,age,marital,,,,,,
556,duration,poutcome,job,month,,,,,,,,,
557,duration,poutcome,job,month,,,,,,,,,
558,duration,poutcome,job,month,,,,,,,,,
559,duration,poutcome,job,month,,,,,,,,,
560,duration,poutcome,job,month,,,,,,,,,
561,duration,poutcome,job,month,,,,,,,,,
562,duration,poutcome,job,month,,,,,,,,,
563,duration,poutcome,job,month,,,,,,,,,
564,duration,poutcome,job,month,,,,,,,,,
565,duration,poutcome,job,month,,,,,,,,,
566,duration,poutcome,job,month,,,,,,,,,
567,duration,poutcome,job,month,,,,,,,,,
568,duration,poutcome,job,month,,,,,,,,,
569,duration,poutcome,job,month,,,,,,,,,
570,duration,poutcome,job,month,,,,,,,,,
571,duration,poutcome,job,marital,,,,,,,,,
572,duration,poutcome,job,marital,,,,,,,,,
573,duration,poutcome,job,marital,,,,,,,,,
574,duration,poutcome,job,age,,,,,,,,,
575,duration,poutcome,job,age,marital,,,,,,,,
576,duration,poutcome,job,age,marital,,,,,,,,
577,duration,poutcome,job,age,marital,education,,,,,,,
578,duration,poutcome,job,age,marital,education,default,balance,,,,,
579,duration,poutcome,job,age,marital,education,default,balance,housing,,,,
580,duration,poutcome,job,age,marital,education,default,balance,housing,loan,contact,day,month
581,duration,poutcome,job,age,marital,education,default,balance,housing,loan,contact,day,month
582,duration,poutcome,job,age,marital,education,default,balance,housing,loan,contact,day,month
583,duration,poutcome,job,age,marital,education,default,balance,housing,loan,contact,day,month
584,duration,poutcome,job,age,marital,education,default,balance,housing,loan,contact,day,month
585,duration,poutcome,job,age,marital,education,default,balance,housing,loan,contact,day,month
586,duration,poutcome,job,age,marital,education,default,balance,housing,loan,contact,day,month
