,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
93,poutcome,month,job,,,,,,,,,,,,
94,poutcome,month,job,,,,,,,,,,,,
95,poutcome,month,job,,,,,,,,,,,,
96,poutcome,month,job,,,,,,,,,,,,
97,poutcome,month,job,,,,,,,,,,,,
98,poutcome,month,job,,,,,,,,,,,,
99,poutcome,month,job,,,,,,,,,,,,
100,poutcome,month,duration,job,,,,,,,,,,,
101,poutcome,month,duration,job,marital,,,,,,,,,,
102,poutcome,month,duration,job,marital,,,,,,,,,,
103,poutcome,month,duration,job,marital,,,,,,,,,,
104,poutcome,month,duration,job,,,,,,,,,,,
105,poutcome,month,duration,job,,,,,,,,,,,
106,poutcome,month,duration,job,,,,,,,,,,,
107,poutcome,month,duration,job,,,,,,,,,,,
108,poutcome,month,duration,job,,,,,,,,,,,
109,poutcome,month,duration,job,,,,,,,,,,,
110,poutcome,month,duration,job,,,,,,,,,,,
111,poutcome,month,duration,job,,,,,,,,,,,
112,poutcome,month,duration,job,,,,,,,,,,,
113,poutcome,month,duration,job,,,,,,,,,,,
114,poutcome,month,duration,job,age,,,,,,,,,,
115,poutcome,month,duration,job,age,,,,,,,,,,
116,poutcome,month,duration,job,,,,,,,,,,,
117,poutcome,month,duration,job,,,,,,,,,,,
118,poutcome,month,duration,job,,,,,,,,,,,
119,poutcome,month,duration,job,housing,campaign,,,,,,,,,
120,poutcome,month,duration,job,housing,campaign,,,,,,,,,
121,poutcome,month,duration,job,housing,,,,,,,,,,
122,poutcome,month,duration,job,,,,,,,,,,,
123,poutcome,month,duration,job,,,,,,,,,,,
124,poutcome,month,duration,job,,,,,,,,,,,
125,poutcome,month,duration,job,,,,,,,,,,,
126,poutcome,month,duration,job,age,,,,,,,,,,
127,poutcome,month,duration,job,age,,,,,,,,,,
128,poutcome,month,duration,job,,,,,,,,,,,
129,poutcome,month,duration,job,,,,,,,,,,,
130,poutcome,month,loan,,,,,,,,,,,,
131,poutcome,month,loan,,,,,,,,,,,,
132,poutcome,month,duration,,,,,,,,,,,,
133,poutcome,month,duration,day,job,marital,,,,,,,,,
134,poutcome,month,duration,day,job,marital,,,,,,,,,
135,poutcome,month,duration,day,job,marital,campaign,,,,,,,,
136,poutcome,month,duration,day,job,marital,campaign,,,,,,,,
137,poutcome,month,duration,day,job,housing,marital,,,,,,,,
138,poutcome,month,duration,day,job,housing,marital,,,,,,,,
139,poutcome,month,duration,day,job,housing,marital,,,,,,,,
140,poutcome,month,duration,day,job,housing,,,,,,,,,
141,poutcome,month,duration,day,job,marital,,,,,,,,,
142,poutcome,month,duration,day,job,marital,,,,,,,,,
143,poutcome,month,duration,day,job,marital,,,,,,,,,
144,poutcome,month,duration,day,job,,,,,,,,,,
145,poutcome,month,duration,day,job,balance,marital,age,,,,,,,
146,poutcome,month,duration,day,job,balance,marital,age,,,,,,,
147,poutcome,month,duration,day,job,balance,marital,,,,,,,,
148,poutcome,month,duration,day,job,balance,marital,,,,,,,,
149,poutcome,month,duration,day,job,balance,,,,,,,,,
150,poutcome,month,duration,day,job,,,,,,,,,,
151,poutcome,month,duration,day,job,,,,,,,,,,
152,poutcome,month,duration,day,job,campaign,,,,,,,,,
153,poutcome,month,duration,day,job,campaign,,,,,,,,,
154,poutcome,month,duration,day,job,,,,,,,,,,
155,poutcome,month,duration,day,job,,,,,,,,,,
156,poutcome,month,duration,day,job,,,,,,,,,,
157,poutcome,month,duration,day,job,,,,,,,,,,
158,poutcome,month,duration,day,job,,,,,,,,,,
159,poutcome,month,duration,day,job,,,,,,,,,,
160,poutcome,month,duration,day,job,,,,,,,,,,
161,poutcome,month,duration,day,job,,,,,,,,,,
162,poutcome,month,duration,day,job,,,,,,,,,,
163,poutcome,month,duration,day,job,,,,,,,,,,
164,poutcome,month,duration,day,job,,,,,,,,,,
165,poutcome,month,duration,day,job,,,,,,,,,,
166,poutcome,month,duration,day,job,,,,,,,,,,
167,poutcome,month,duration,day,job,marital,,,,,,,,,
168,poutcome,month,duration,day,job,marital,,,,,,,,,
169,poutcome,month,duration,day,job,marital,,,,,,,,,
170,poutcome,month,duration,day,job,,,,,,,,,,
171,poutcome,month,duration,day,job,,,,,,,,,,
172,poutcome,month,job,marital,,,,,,,,,,,
173,poutcome,month,job,marital,,,,,,,,,,,
174,poutcome,month,job,marital,education,,,,,,,,,,
175,poutcome,month,job,marital,education,,,,,,,,,,
176,poutcome,month,job,marital,education,,,,,,,,,,
177,poutcome,month,job,marital,education,,,,,,,,,,
178,poutcome,month,job,,,,,,,,,,,,
179,poutcome,month,job,,,,,,,,,,,,
180,poutcome,month,job,,,,,,,,,,,,
181,poutcome,month,job,duration,,,,,,,,,,,
182,poutcome,month,job,duration,balance,,,,,,,,,,
183,poutcome,month,job,duration,balance,age,,,,,,,,,
184,poutcome,month,job,duration,balance,age,education,,,,,,,,
185,poutcome,month,job,duration,balance,age,education,,,,,,,,
186,poutcome,month,job,duration,balance,age,education,marital,,,,,,,
187,poutcome,month,job,duration,balance,age,education,marital,default,housing,loan,contact,day,,
188,poutcome,month,job,duration,balance,age,education,marital,default,housing,loan,contact,day,campaign,pdays
189,poutcome,month,job,duration,balance,age,education,marital,default,housing,loan,contact,day,campaign,pdays
190,poutcome,month,job,duration,balance,age,education,marital,default,housing,loan,contact,day,campaign,
191,poutcome,month,job,duration,balance,age,education,marital,default,housing,loan,contact,,,
192,poutcome,month,job,duration,balance,age,education,marital,default,housing,loan,contact,,,
193,poutcome,month,job,duration,balance,age,education,marital,default,housing,loan,,,,
194,poutcome,month,job,duration,balance,age,education,marital,default,housing,,,,,
195,poutcome,month,job,duration,balance,age,education,marital,default,,,,,,
196,poutcome,month,job,duration,balance,age,education,marital,,,,,,,
197,poutcome,month,job,duration,balance,age,education,,,,,,,,
198,poutcome,month,job,,,,,,,,,,,,
199,poutcome,month,job,,,,,,,,,,,,
200,poutcome,month,job,,,,,,,,,,,,
201,poutcome,month,job,,,,,,,,,,,,
202,poutcome,month,job,education,,,,,,,,,,,
203,poutcome,month,job,education,,,,,,,,,,,
204,poutcome,month,job,education,,,,,,,,,,,
205,poutcome,month,job,education,,,,,,,,,,,
206,poutcome,month,job,age,,,,,,,,,,,
207,poutcome,month,job,age,,,,,,,,,,,
208,poutcome,month,job,,,,,,,,,,,,
209,poutcome,month,job,,,,,,,,,,,,
210,poutcome,month,job,,,,,,,,,,,,
211,poutcome,month,job,,,,,,,,,,,,
212,poutcome,month,job,,,,,,,,,,,,
213,poutcome,month,job,,,,,,,,,,,,
214,poutcome,month,job,duration,,,,,,,,,,,
215,poutcome,month,job,duration,,,,,,,,,,,
216,poutcome,month,job,,,,,,,,,,,,
217,poutcome,month,job,,,,,,,,,,,,
218,poutcome,month,job,,,,,,,,,,,,
219,poutcome,month,job,housing,,,,,,,,,,,
220,poutcome,month,job,housing,,,,,,,,,,,
221,poutcome,month,job,,,,,,,,,,,,
222,poutcome,month,job,,,,,,,,,,,,
223,poutcome,month,job,,,,,,,,,,,,
224,poutcome,month,job,,,,,,,,,,,,
225,poutcome,month,job,,,,,,,,,,,,
226,poutcome,month,job,,,,,,,,,,,,
227,poutcome,month,job,campaign,marital,,,,,,,,,,
228,poutcome,month,job,campaign,marital,,,,,,,,,,
229,poutcome,month,job,campaign,marital,,,,,,,,,,
230,poutcome,month,job,campaign,,,,,,,,,,,
231,poutcome,month,job,,,,,,,,,,,,
232,poutcome,month,job,,,,,,,,,,,,
233,poutcome,month,job,,,,,,,,,,,,
234,poutcome,month,job,,,,,,,,,,,,
235,poutcome,month,job,,,,,,,,,,,,
236,poutcome,month,job,age,,,,,,,,,,,
237,poutcome,month,job,age,,,,,,,,,,,
238,poutcome,month,job,,,,,,,,,,,,
239,poutcome,month,balance,job,,,,,,,,,,,
240,poutcome,month,balance,job,age,,,,,,,,,,
241,poutcome,month,balance,job,age,,,,,,,,,,
242,poutcome,month,balance,job,,,,,,,,,,,
243,poutcome,month,balance,job,,,,,,,,,,,
244,poutcome,month,balance,job,marital,,,,,,,,,,
245,poutcome,month,balance,job,marital,,,,,,,,,,
246,poutcome,month,balance,job,marital,,,,,,,,,,
247,poutcome,month,balance,job,,,,,,,,,,,
248,poutcome,month,balance,job,,,,,,,,,,,
249,poutcome,month,balance,job,,,,,,,,,,,
250,poutcome,month,balance,job,,,,,,,,,,,
251,poutcome,month,balance,job,,,,,,,,,,,
252,poutcome,month,balance,job,,,,,,,,,,,
253,poutcome,month,balance,job,,,,,,,,,,,
254,poutcome,month,balance,,,,,,,,,,,,
255,poutcome,month,age,job,,,,,,,,,,,
256,poutcome,month,age,job,,,,,,,,,,,
257,poutcome,month,age,job,,,,,,,,,,,
258,poutcome,month,age,job,,,,,,,,,,,
259,poutcome,month,age,job,loan,,,,,,,,,,
260,poutcome,month,age,job,loan,,,,,,,,,,
261,poutcome,month,age,job,,,,,,,,,,,
262,poutcome,month,age,job,,,,,,,,,,,
263,poutcome,month,age,job,,,,,,,,,,,
264,poutcome,month,age,job,,,,,,,,,,,
265,poutcome,month,age,job,,,,,,,,,,,
266,poutcome,month,age,job,,,,,,,,,,,
267,poutcome,month,age,job,,,,,,,,,,,
268,poutcome,month,age,,,,,,,,,,,,
269,poutcome,month,job,,,,,,,,,,,,
270,poutcome,month,job,,,,,,,,,,,,
271,poutcome,month,job,,,,,,,,,,,,
272,poutcome,month,job,,,,,,,,,,,,
273,poutcome,month,job,,,,,,,,,,,,
274,poutcome,month,job,,,,,,,,,,,,
275,poutcome,month,job,,,,,,,,,,,,
276,poutcome,month,job,,,,,,,,,,,,
277,poutcome,month,job,,,,,,,,,,,,
278,poutcome,month,job,,,,,,,,,,,,
279,poutcome,month,job,,,,,,,,,,,,
280,poutcome,month,job,,,,,,,,,,,,
281,poutcome,month,job,,,,,,,,,,,,
282,poutcome,month,job,,,,,,,,,,,,
283,poutcome,month,job,,,,,,,,,,,,
284,poutcome,month,job,,,,,,,,,,,,
285,poutcome,month,job,duration,,,,,,,,,,,
286,poutcome,month,job,duration,marital,,,,,,,,,,
287,poutcome,month,job,duration,marital,,,,,,,,,,
288,poutcome,month,job,duration,marital,,,,,,,,,,
289,poutcome,month,job,,,,,,,,,,,,
290,poutcome,month,job,,,,,,,,,,,,
291,poutcome,month,job,,,,,,,,,,,,
292,poutcome,month,job,,,,,,,,,,,,
293,poutcome,month,job,,,,,,,,,,,,
294,poutcome,month,job,,,,,,,,,,,,
295,poutcome,month,job,,,,,,,,,,,,
296,poutcome,month,,,,,,,,,,,,,
297,poutcome,month,job,,,,,,,,,,,,
298,poutcome,month,job,,,,,,,,,,,,
299,poutcome,month,job,,,,,,,,,,,,
300,poutcome,month,job,,,,,,,,,,,,
301,poutcome,month,job,,,,,,,,,,,,
302,poutcome,month,job,,,,,,,,,,,,
303,poutcome,month,job,,,,,,,,,,,,
304,poutcome,month,job,,,,,,,,,,,,
305,poutcome,month,job,,,,,,,,,,,,
306,poutcome,month,job,,,,,,,,,,,,
307,poutcome,month,job,,,,,,,,,,,,
308,poutcome,month,job,,,,,,,,,,,,
309,poutcome,month,job,,,,,,,,,,,,
310,poutcome,month,job,,,,,,,,,,,,
311,poutcome,month,job,,,,,,,,,,,,
312,poutcome,month,job,,,,,,,,,,,,
313,poutcome,month,job,,,,,,,,,,,,
314,poutcome,month,job,,,,,,,,,,,,
315,poutcome,month,job,,,,,,,,,,,,
316,poutcome,month,job,,,,,,,,,,,,
317,poutcome,month,job,,,,,,,,,,,,
318,poutcome,month,job,,,,,,,,,,,,
319,poutcome,month,job,,,,,,,,,,,,
320,poutcome,month,job,,,,,,,,,,,,
321,poutcome,month,,,,,,,,,,,,,
322,poutcome,month,job,,,,,,,,,,,,
323,poutcome,month,job,,,,,,,,,,,,
324,poutcome,month,job,,,,,,,,,,,,
325,poutcome,month,job,,,,,,,,,,,,
326,poutcome,month,job,balance,,,,,,,,,,,
327,poutcome,month,job,balance,marital,,,,,,,,,,
328,poutcome,month,job,balance,marital,campaign,duration,,,,,,,,
329,poutcome,month,job,balance,marital,campaign,duration,,,,,,,,
330,poutcome,month,job,balance,marital,campaign,,,,,,,,,
331,poutcome,month,job,balance,marital,,,,,,,,,,
332,poutcome,month,job,,,,,,,,,,,,
333,poutcome,month,job,marital,,,,,,,,,,,
334,poutcome,month,job,marital,,,,,,,,,,,
335,poutcome,month,job,marital,,,,,,,,,,,
336,poutcome,month,job,marital,,,,,,,,,,,
337,poutcome,month,job,marital,,,,,,,,,,,
338,poutcome,month,job,marital,balance,,,,,,,,,,
339,poutcome,month,job,marital,balance,age,,,,,,,,,
340,poutcome,month,job,marital,balance,age,education,,,,,,,,
341,poutcome,month,job,marital,balance,age,education,default,housing,,,,,,
342,poutcome,month,job,marital,balance,age,education,default,housing,loan,contact,day,duration,,
343,poutcome,month,job,marital,balance,age,education,default,housing,loan,contact,day,duration,campaign,
344,poutcome,month,job,marital,balance,age,education,default,housing,loan,contact,day,duration,campaign,pdays
345,poutcome,month,job,marital,balance,age,education,default,housing,loan,contact,day,duration,campaign,pdays
346,poutcome,month,job,marital,balance,age,education,default,housing,loan,contact,day,,,
347,poutcome,month,job,marital,balance,age,education,default,housing,loan,contact,,,,
348,poutcome,month,job,marital,balance,age,education,default,housing,loan,contact,,,,
349,poutcome,month,job,marital,balance,age,education,default,housing,loan,,,,,
350,poutcome,month,job,marital,balance,age,education,default,,,,,,,
351,poutcome,month,job,marital,balance,age,education,,,,,,,,
352,poutcome,month,job,marital,balance,age,education,,,,,,,,
353,poutcome,month,job,,,,,,,,,,,,
354,poutcome,month,job,housing,,,,,,,,,,,
355,poutcome,month,job,housing,,,,,,,,,,,
356,poutcome,month,job,,,,,,,,,,,,
357,poutcome,month,job,,,,,,,,,,,,
358,poutcome,month,job,,,,,,,,,,,,
359,poutcome,month,job,,,,,,,,,,,,
360,poutcome,month,job,,,,,,,,,,,,
361,poutcome,month,job,,,,,,,,,,,,
362,poutcome,month,job,,,,,,,,,,,,
363,poutcome,month,job,,,,,,,,,,,,
364,poutcome,month,job,,,,,,,,,,,,
365,poutcome,month,job,,,,,,,,,,,,
366,poutcome,month,job,,,,,,,,,,,,
367,poutcome,month,job,marital,,,,,,,,,,,
368,poutcome,month,job,marital,,,,,,,,,,,
369,poutcome,month,job,marital,,,,,,,,,,,
370,poutcome,month,job,,,,,,,,,,,,
371,poutcome,month,job,,,,,,,,,,,,
372,poutcome,month,job,,,,,,,,,,,,
373,poutcome,month,job,,,,,,,,,,,,
374,poutcome,month,job,,,,,,,,,,,,
375,poutcome,month,job,,,,,,,,,,,,
376,poutcome,month,job,,,,,,,,,,,,
377,poutcome,month,job,,,,,,,,,,,,
378,poutcome,month,job,,,,,,,,,,,,
379,poutcome,month,job,,,,,,,,,,,,
380,poutcome,month,job,,,,,,,,,,,,
381,poutcome,month,job,duration,,,,,,,,,,,
382,poutcome,month,job,duration,,,,,,,,,,,
383,poutcome,month,job,,,,,,,,,,,,
384,poutcome,month,job,,,,,,,,,,,,
385,poutcome,month,,,,,,,,,,,,,
386,poutcome,duration,job,month,,,,,,,,,,,
387,poutcome,duration,job,month,,,,,,,,,,,
388,poutcome,duration,job,month,,,,,,,,,,,
389,poutcome,duration,job,month,,,,,,,,,,,
390,poutcome,duration,job,month,,,,,,,,,,,
391,poutcome,duration,job,month,,,,,,,,,,,
392,poutcome,duration,job,month,,,,,,,,,,,
393,poutcome,duration,job,month,,,,,,,,,,,
394,poutcome,duration,job,month,,,,,,,,,,,
395,poutcome,duration,job,month,,,,,,,,,,,
396,poutcome,duration,job,month,,,,,,,,,,,
397,poutcome,duration,job,month,,,,,,,,,,,
398,poutcome,duration,job,housing,,,,,,,,,,,
399,poutcome,duration,job,housing,,,,,,,,,,,
400,poutcome,duration,job,,,,,,,,,,,,
401,poutcome,duration,job,education,,,,,,,,,,,
402,poutcome,duration,job,education,,,,,,,,,,,
403,poutcome,duration,job,education,,,,,,,,,,,
404,poutcome,duration,job,education,,,,,,,,,,,
405,poutcome,duration,job,balance,,,,,,,,,,,
406,poutcome,duration,job,balance,month,,,,,,,,,,
407,poutcome,duration,job,balance,month,,,,,,,,,,
408,poutcome,duration,job,balance,month,,,,,,,,,,
409,poutcome,duration,job,balance,month,,,,,,,,,,
410,poutcome,duration,job,balance,month,,,,,,,,,,
411,poutcome,duration,job,balance,month,,,,,,,,,,
412,poutcome,duration,job,balance,month,,,,,,,,,,
413,poutcome,duration,job,balance,month,,,,,,,,,,
414,poutcome,duration,job,balance,month,housing,,,,,,,,,
415,poutcome,duration,job,balance,month,housing,,,,,,,,,
416,poutcome,duration,job,balance,month,,,,,,,,,,
417,poutcome,duration,job,balance,month,,,,,,,,,,
418,poutcome,duration,job,balance,month,,,,,,,,,,
419,poutcome,duration,job,,,,,,,,,,,,
420,poutcome,duration,job,age,,,,,,,,,,,
421,poutcome,duration,job,age,,,,,,,,,,,
422,poutcome,duration,job,,,,,,,,,,,,
423,poutcome,duration,job,balance,,,,,,,,,,,
424,poutcome,duration,job,balance,,,,,,,,,,,
425,poutcome,duration,job,month,,,,,,,,,,,
426,poutcome,duration,job,month,,,,,,,,,,,
427,poutcome,duration,job,month,,,,,,,,,,,
428,poutcome,duration,job,month,,,,,,,,,,,
429,poutcome,duration,job,month,,,,,,,,,,,
430,poutcome,duration,job,month,,,,,,,,,,,
431,poutcome,duration,job,month,,,,,,,,,,,
432,poutcome,duration,job,month,,,,,,,,,,,
433,poutcome,duration,job,month,,,,,,,,,,,
434,poutcome,duration,job,month,,,,,,,,,,,
435,poutcome,duration,job,month,,,,,,,,,,,
436,poutcome,duration,job,month,,,,,,,,,,,
437,poutcome,duration,job,,,,,,,,,,,,
438,poutcome,duration,job,,,,,,,,,,,,
439,poutcome,duration,month,campaign,day,age,,,,,,,,,
440,poutcome,duration,month,campaign,day,age,,,,,,,,,
441,poutcome,duration,month,campaign,day,,,,,,,,,,
442,poutcome,duration,month,campaign,,,,,,,,,,,
443,poutcome,duration,month,education,,,,,,,,,,,
444,poutcome,duration,month,education,,,,,,,,,,,
445,poutcome,duration,month,education,,,,,,,,,,,
446,poutcome,duration,month,education,,,,,,,,,,,
447,poutcome,duration,month,,,,,,,,,,,,
448,poutcome,duration,month,age,,,,,,,,,,,
449,poutcome,duration,month,age,education,,,,,,,,,,
450,poutcome,duration,month,age,education,,,,,,,,,,
451,poutcome,duration,month,age,education,,,,,,,,,,
452,poutcome,duration,month,age,education,,,,,,,,,,
453,poutcome,duration,month,job,,,,,,,,,,,
454,poutcome,duration,month,job,,,,,,,,,,,
455,poutcome,duration,month,job,,,,,,,,,,,
456,poutcome,duration,month,job,,,,,,,,,,,
457,poutcome,duration,month,job,,,,,,,,,,,
458,poutcome,duration,month,job,,,,,,,,,,,
459,poutcome,duration,month,job,,,,,,,,,,,
460,poutcome,duration,month,job,,,,,,,,,,,
461,poutcome,duration,month,job,,,,,,,,,,,
462,poutcome,duration,month,job,,,,,,,,,,,
463,poutcome,duration,month,job,,,,,,,,,,,
464,poutcome,duration,month,job,,,,,,,,,,,
465,poutcome,duration,month,age,,,,,,,,,,,
466,poutcome,duration,month,age,,,,,,,,,,,
467,poutcome,duration,month,job,,,,,,,,,,,
468,poutcome,duration,month,job,,,,,,,,,,,
469,poutcome,duration,month,job,,,,,,,,,,,
470,poutcome,duration,month,job,,,,,,,,,,,
471,poutcome,duration,month,job,,,,,,,,,,,
472,poutcome,duration,month,job,,,,,,,,,,,
473,poutcome,duration,month,job,,,,,,,,,,,
474,poutcome,duration,month,job,,,,,,,,,,,
475,poutcome,duration,month,job,,,,,,,,,,,
476,poutcome,duration,month,job,,,,,,,,,,,
477,poutcome,duration,month,job,,,,,,,,,,,
478,poutcome,duration,month,job,,,,,,,,,,,
479,poutcome,duration,month,,,,,,,,,,,,
480,poutcome,duration,month,contact,job,,,,,,,,,,
481,poutcome,duration,month,contact,job,age,,,,,,,,,
482,poutcome,duration,month,contact,job,age,,,,,,,,,
483,poutcome,duration,month,contact,job,,,,,,,,,,
484,poutcome,duration,month,contact,job,,,,,,,,,,
485,poutcome,duration,month,contact,job,,,,,,,,,,
486,poutcome,duration,month,contact,job,,,,,,,,,,
487,poutcome,duration,month,contact,job,,,,,,,,,,
488,poutcome,duration,month,contact,job,,,,,,,,,,
489,poutcome,duration,month,contact,job,,,,,,,,,,
490,poutcome,duration,month,contact,job,balance,,,,,,,,,
491,poutcome,duration,month,contact,job,balance,,,,,,,,,
492,poutcome,duration,month,contact,job,,,,,,,,,,
493,poutcome,duration,month,contact,job,,,,,,,,,,
494,poutcome,duration,month,contact,,,,,,,,,,,
495,poutcome,duration,month,contact,,,,,,,,,,,
496,poutcome,duration,month,job,,,,,,,,,,,
497,poutcome,duration,month,job,,,,,,,,,,,
498,poutcome,duration,month,job,,,,,,,,,,,
499,poutcome,duration,month,job,,,,,,,,,,,
500,poutcome,duration,month,job,age,,,,,,,,,,
501,poutcome,duration,month,job,age,,,,,,,,,,
502,poutcome,duration,month,job,,,,,,,,,,,
503,poutcome,duration,month,job,,,,,,,,,,,
504,poutcome,duration,month,job,,,,,,,,,,,
505,poutcome,duration,month,job,,,,,,,,,,,
506,poutcome,duration,month,job,,,,,,,,,,,
507,poutcome,duration,month,job,,,,,,,,,,,
508,poutcome,duration,month,job,,,,,,,,,,,
509,poutcome,duration,month,job,,,,,,,,,,,
510,poutcome,duration,month,job,,,,,,,,,,,
511,poutcome,duration,month,job,,,,,,,,,,,
512,poutcome,duration,month,job,,,,,,,,,,,
513,poutcome,duration,month,job,,,,,,,,,,,
514,poutcome,duration,month,job,,,,,,,,,,,
515,poutcome,duration,month,job,,,,,,,,,,,
516,poutcome,duration,month,job,,,,,,,,,,,
517,poutcome,duration,month,job,,,,,,,,,,,
518,poutcome,duration,month,job,age,,,,,,,,,,
519,poutcome,duration,month,job,age,,,,,,,,,,
520,poutcome,duration,month,job,,,,,,,,,,,
521,poutcome,duration,month,job,,,,,,,,,,,
522,poutcome,duration,month,,,,,,,,,,,,
523,poutcome,month,housing,job,education,,,,,,,,,,
524,poutcome,month,housing,job,education,balance,marital,,,,,,,,
525,poutcome,month,housing,job,education,balance,marital,loan,,,,,,,
526,poutcome,month,housing,job,education,balance,marital,loan,,,,,,,
527,poutcome,month,housing,job,education,balance,marital,,,,,,,,
528,poutcome,month,housing,job,education,balance,,,,,,,,,
529,poutcome,month,housing,job,education,,,,,,,,,,
530,poutcome,month,housing,job,education,,,,,,,,,,
531,poutcome,month,housing,job,education,day,,,,,,,,,
532,poutcome,month,housing,job,education,day,,,,,,,,,
533,poutcome,month,housing,job,education,,,,,,,,,,
534,poutcome,month,housing,job,education,,,,,,,,,,
535,poutcome,month,housing,job,education,,,,,,,,,,
536,poutcome,month,housing,job,,,,,,,,,,,
537,poutcome,month,housing,job,,,,,,,,,,,
538,poutcome,month,housing,job,campaign,age,,,,,,,,,
539,poutcome,month,housing,job,campaign,age,balance,,,,,,,,
540,poutcome,month,housing,job,campaign,age,balance,,,,,,,,
541,poutcome,month,housing,job,campaign,duration,,,,,,,,,
