,0,1,2,3,4,5,6,7,8,9,10
112,poutcome,month,duration,job,,,,,,,
113,poutcome,month,duration,job,,,,,,,
114,poutcome,month,duration,job,age,,,,,,
115,poutcome,month,duration,job,age,,,,,,
116,poutcome,month,duration,job,,,,,,,
117,poutcome,month,duration,job,,,,,,,
118,poutcome,month,duration,job,,,,,,,
119,poutcome,month,duration,job,housing,campaign,,,,,
120,poutcome,month,duration,job,housing,campaign,,,,,
121,poutcome,month,duration,job,housing,,,,,,
122,poutcome,month,duration,job,,,,,,,
123,poutcome,month,duration,job,,,,,,,
124,poutcome,month,duration,job,,,,,,,
125,poutcome,month,duration,job,,,,,,,
126,poutcome,month,duration,job,age,,,,,,
127,poutcome,month,duration,job,age,,,,,,
128,poutcome,month,duration,job,,,,,,,
129,poutcome,month,duration,job,,,,,,,
130,poutcome,month,loan,,,,,,,,
131,poutcome,month,loan,,,,,,,,
132,poutcome,month,duration,,,,,,,,
133,poutcome,month,duration,day,job,marital,,,,,
134,poutcome,month,duration,day,job,marital,,,,,
135,poutcome,month,duration,day,job,marital,campaign,,,,
136,poutcome,month,duration,day,job,marital,campaign,,,,
137,poutcome,month,duration,day,job,housing,marital,,,,
138,poutcome,month,duration,day,job,housing,marital,,,,
139,poutcome,month,duration,day,job,housing,marital,,,,
140,poutcome,month,duration,day,job,housing,,,,,
141,poutcome,month,duration,day,job,marital,,,,,
142,poutcome,month,duration,day,job,marital,,,,,
143,poutcome,month,duration,day,job,marital,,,,,
144,poutcome,month,duration,day,job,,,,,,
145,poutcome,month,duration,day,job,balance,marital,age,,,
146,poutcome,month,duration,day,job,balance,marital,age,,,
147,poutcome,month,duration,day,job,balance,marital,,,,
148,poutcome,month,duration,day,job,balance,marital,,,,
149,poutcome,month,duration,day,job,balance,,,,,
150,poutcome,month,duration,day,job,,,,,,
151,poutcome,month,duration,day,job,,,,,,
152,poutcome,month,duration,day,job,campaign,,,,,
153,poutcome,month,duration,day,job,campaign,,,,,
154,poutcome,month,duration,day,job,,,,,,
155,poutcome,month,duration,day,job,,,,,,
156,poutcome,month,duration,day,job,,,,,,
157,poutcome,month,duration,day,job,,,,,,
158,poutcome,month,duration,day,job,,,,,,
159,poutcome,month,duration,day,job,,,,,,
160,poutcome,month,duration,day,job,,,,,,
161,poutcome,month,duration,day,job,,,,,,
162,poutcome,month,duration,day,job,,,,,,
163,poutcome,month,duration,day,job,,,,,,
164,poutcome,month,duration,day,job,,,,,,
165,poutcome,month,duration,day,job,,,,,,
166,poutcome,month,duration,day,job,,,,,,
167,poutcome,month,duration,day,job,marital,,,,,
168,poutcome,month,duration,day,job,marital,,,,,
169,poutcome,month,duration,day,job,marital,,,,,
170,poutcome,month,duration,day,job,,,,,,
171,poutcome,month,duration,day,job,,,,,,
172,poutcome,month,job,marital,,,,,,,
173,poutcome,month,job,marital,,,,,,,
174,poutcome,month,job,marital,education,,,,,,
175,poutcome,month,job,marital,education,,,,,,
176,poutcome,month,job,marital,education,,,,,,
177,poutcome,month,job,marital,education,,,,,,
178,poutcome,month,job,,,,,,,,
179,poutcome,month,job,,,,,,,,
180,poutcome,month,job,,,,,,,,
181,poutcome,month,job,duration,,,,,,,
182,poutcome,month,job,duration,balance,,,,,,
183,poutcome,month,job,duration,balance,age,,,,,
184,poutcome,month,job,duration,balance,age,education,,,,
185,poutcome,month,job,duration,balance,age,education,,,,
186,poutcome,month,job,duration,balance,age,education,marital,,,
187,poutcome,month,job,duration,balance,age,education,marital,default,housing,loan
188,poutcome,month,job,duration,balance,age,education,marital,default,housing,loan
189,poutcome,month,job,duration,balance,age,education,marital,default,housing,
190,poutcome,month,job,duration,balance,age,education,marital,default,,
191,poutcome,month,job,duration,balance,age,education,marital,,,
192,poutcome,month,job,duration,balance,age,education,,,,
193,poutcome,month,job,,,,,,,,
194,poutcome,month,job,,,,,,,,
195,poutcome,month,job,,,,,,,,
196,poutcome,month,job,,,,,,,,
197,poutcome,month,job,education,,,,,,,
198,poutcome,month,job,education,,,,,,,
199,poutcome,month,job,education,,,,,,,
200,poutcome,month,job,education,,,,,,,
201,poutcome,month,job,age,,,,,,,
202,poutcome,month,job,age,,,,,,,
203,poutcome,month,job,,,,,,,,
204,poutcome,month,job,,,,,,,,
205,poutcome,month,job,,,,,,,,
206,poutcome,month,job,,,,,,,,
207,poutcome,month,job,,,,,,,,
208,poutcome,month,job,,,,,,,,
209,poutcome,month,job,duration,,,,,,,
210,poutcome,month,job,duration,,,,,,,
211,poutcome,month,job,,,,,,,,
212,poutcome,month,job,,,,,,,,
213,poutcome,month,job,,,,,,,,
214,poutcome,month,job,housing,,,,,,,
215,poutcome,month,job,housing,,,,,,,
216,poutcome,month,job,,,,,,,,
217,poutcome,month,job,,,,,,,,
218,poutcome,month,job,,,,,,,,
219,poutcome,month,job,,,,,,,,
220,poutcome,month,job,,,,,,,,
221,poutcome,month,job,,,,,,,,
222,poutcome,month,job,campaign,marital,,,,,,
223,poutcome,month,job,campaign,marital,,,,,,
224,poutcome,month,job,campaign,marital,,,,,,
225,poutcome,month,job,campaign,,,,,,,
226,poutcome,month,job,,,,,,,,
227,poutcome,month,job,,,,,,,,
228,poutcome,month,job,,,,,,,,
229,poutcome,month,job,,,,,,,,
230,poutcome,month,job,,,,,,,,
231,poutcome,month,job,age,,,,,,,
232,poutcome,month,job,age,,,,,,,
233,poutcome,month,job,,,,,,,,
234,poutcome,month,balance,job,,,,,,,
235,poutcome,month,balance,job,age,,,,,,
236,poutcome,month,balance,job,age,,,,,,
237,poutcome,month,balance,job,,,,,,,
238,poutcome,month,balance,job,,,,,,,
239,poutcome,month,balance,job,marital,,,,,,
240,poutcome,month,balance,job,marital,,,,,,
241,poutcome,month,balance,job,marital,,,,,,
242,poutcome,month,balance,job,,,,,,,
243,poutcome,month,balance,job,,,,,,,
244,poutcome,month,balance,job,,,,,,,
245,poutcome,month,balance,job,,,,,,,
246,poutcome,month,balance,job,,,,,,,
247,poutcome,month,balance,job,,,,,,,
248,poutcome,month,balance,job,,,,,,,
249,poutcome,month,balance,,,,,,,,
250,poutcome,month,age,job,,,,,,,
251,poutcome,month,age,job,,,,,,,
252,poutcome,month,age,job,,,,,,,
253,poutcome,month,age,job,,,,,,,
254,poutcome,month,age,job,loan,,,,,,
255,poutcome,month,age,job,loan,,,,,,
256,poutcome,month,age,job,,,,,,,
257,poutcome,month,age,job,,,,,,,
258,poutcome,month,age,job,,,,,,,
259,poutcome,month,age,job,,,,,,,
260,poutcome,month,age,job,,,,,,,
261,poutcome,month,age,job,,,,,,,
262,poutcome,month,age,job,,,,,,,
263,poutcome,month,age,,,,,,,,
264,poutcome,month,job,,,,,,,,
265,poutcome,month,job,,,,,,,,
266,poutcome,month,job,,,,,,,,
267,poutcome,month,job,,,,,,,,
268,poutcome,month,job,,,,,,,,
269,poutcome,month,job,,,,,,,,
270,poutcome,month,job,,,,,,,,
271,poutcome,month,job,,,,,,,,
272,poutcome,month,job,,,,,,,,
273,poutcome,month,job,,,,,,,,
274,poutcome,month,job,,,,,,,,
275,poutcome,month,job,,,,,,,,
276,poutcome,month,job,,,,,,,,
277,poutcome,month,job,,,,,,,,
278,poutcome,month,job,,,,,,,,
279,poutcome,month,job,,,,,,,,
280,poutcome,month,job,duration,,,,,,,
281,poutcome,month,job,duration,marital,,,,,,
282,poutcome,month,job,duration,marital,,,,,,
283,poutcome,month,job,duration,marital,,,,,,
284,poutcome,month,job,,,,,,,,
285,poutcome,month,job,,,,,,,,
286,poutcome,month,job,,,,,,,,
287,poutcome,month,job,,,,,,,,
288,poutcome,month,job,,,,,,,,
289,poutcome,month,job,,,,,,,,
290,poutcome,month,job,,,,,,,,
291,poutcome,month,,,,,,,,,
292,poutcome,month,job,,,,,,,,
293,poutcome,month,job,,,,,,,,
294,poutcome,month,job,,,,,,,,
295,poutcome,month,job,,,,,,,,
296,poutcome,month,job,,,,,,,,
297,poutcome,month,job,,,,,,,,
298,poutcome,month,job,,,,,,,,
299,poutcome,month,job,,,,,,,,
300,poutcome,month,job,,,,,,,,
301,poutcome,month,job,,,,,,,,
302,poutcome,month,job,,,,,,,,
303,poutcome,month,job,,,,,,,,
304,poutcome,month,job,,,,,,,,
305,poutcome,month,job,,,,,,,,
306,poutcome,month,job,,,,,,,,
307,poutcome,month,job,,,,,,,,
308,poutcome,month,job,,,,,,,,
309,poutcome,month,job,,,,,,,,
310,poutcome,month,job,,,,,,,,
311,poutcome,month,job,,,,,,,,
312,poutcome,month,job,,,,,,,,
313,poutcome,month,job,,,,,,,,
314,poutcome,month,job,,,,,,,,
315,poutcome,month,job,,,,,,,,
316,poutcome,month,,,,,,,,,
317,poutcome,month,job,,,,,,,,
318,poutcome,month,job,,,,,,,,
319,poutcome,month,job,,,,,,,,
320,poutcome,month,job,,,,,,,,
321,poutcome,month,job,balance,,,,,,,
322,poutcome,month,job,balance,marital,,,,,,
323,poutcome,month,job,balance,marital,campaign,duration,,,,
324,poutcome,month,job,balance,marital,campaign,duration,,,,
325,poutcome,month,job,balance,marital,campaign,,,,,
326,poutcome,month,job,balance,marital,,,,,,
327,poutcome,month,job,,,,,,,,
328,poutcome,month,job,marital,,,,,,,
329,poutcome,month,job,marital,,,,,,,
330,poutcome,month,job,marital,,,,,,,
331,poutcome,month,job,marital,,,,,,,
332,poutcome,month,job,marital,,,,,,,
333,poutcome,month,job,marital,balance,,,,,,
334,poutcome,month,job,marital,balance,age,,,,,
335,poutcome,month,job,marital,balance,age,education,,,,
336,poutcome,month,job,marital,balance,age,education,default,housing,,
337,poutcome,month,job,marital,balance,age,education,default,housing,loan,contact
338,poutcome,month,job,marital,balance,age,education,default,housing,loan,contact
339,poutcome,month,job,marital,balance,age,education,default,housing,loan,contact
340,poutcome,month,job,marital,balance,age,education,default,housing,loan,
341,poutcome,month,job,marital,balance,age,education,default,,,
342,poutcome,month,job,marital,balance,age,education,,,,
343,poutcome,month,job,marital,balance,age,education,,,,
344,poutcome,month,job,,,,,,,,
345,poutcome,month,job,housing,,,,,,,
346,poutcome,month,job,housing,,,,,,,
347,poutcome,month,job,,,,,,,,
348,poutcome,month,job,,,,,,,,
349,poutcome,month,job,,,,,,,,
350,poutcome,month,job,,,,,,,,
351,poutcome,month,job,,,,,,,,
352,poutcome,month,job,,,,,,,,
353,poutcome,month,job,,,,,,,,
354,poutcome,month,job,,,,,,,,
355,poutcome,month,job,,,,,,,,
356,poutcome,month,job,,,,,,,,
357,poutcome,month,job,,,,,,,,
358,poutcome,month,job,marital,,,,,,,
359,poutcome,month,job,marital,,,,,,,
360,poutcome,month,job,marital,,,,,,,
361,poutcome,month,job,,,,,,,,
362,poutcome,month,job,,,,,,,,
363,poutcome,month,job,,,,,,,,
364,poutcome,month,job,,,,,,,,
365,poutcome,month,job,,,,,,,,
366,poutcome,month,job,,,,,,,,
367,poutcome,month,job,,,,,,,,
368,poutcome,month,job,,,,,,,,
369,poutcome,month,job,,,,,,,,
370,poutcome,month,job,,,,,,,,
371,poutcome,month,job,,,,,,,,
372,poutcome,month,job,duration,,,,,,,
373,poutcome,month,job,duration,,,,,,,
374,poutcome,month,job,,,,,,,,
375,poutcome,month,job,,,,,,,,
376,poutcome,month,,,,,,,,,
377,poutcome,duration,job,month,,,,,,,
378,poutcome,duration,job,month,,,,,,,
379,poutcome,duration,job,month,,,,,,,
380,poutcome,duration,job,month,,,,,,,
381,poutcome,duration,job,month,,,,,,,
382,poutcome,duration,job,month,,,,,,,
383,poutcome,duration,job,month,,,,,,,
384,poutcome,duration,job,month,,,,,,,
385,poutcome,duration,job,month,,,,,,,
386,poutcome,duration,job,month,,,,,,,
387,poutcome,duration,job,month,,,,,,,
388,poutcome,duration,job,month,,,,,,,
389,poutcome,duration,job,housing,,,,,,,
390,poutcome,duration,job,housing,,,,,,,
391,poutcome,duration,job,,,,,,,,
392,poutcome,duration,job,education,,,,,,,
393,poutcome,duration,job,education,,,,,,,
394,poutcome,duration,job,education,,,,,,,
395,poutcome,duration,job,education,,,,,,,
396,poutcome,duration,job,balance,,,,,,,
397,poutcome,duration,job,balance,month,,,,,,
398,poutcome,duration,job,balance,month,,,,,,
399,poutcome,duration,job,balance,month,,,,,,
400,poutcome,duration,job,balance,month,,,,,,
401,poutcome,duration,job,balance,month,,,,,,
402,poutcome,duration,job,balance,month,,,,,,
403,poutcome,duration,job,balance,month,,,,,,
404,poutcome,duration,job,balance,month,,,,,,
405,poutcome,duration,job,balance,month,housing,,,,,
406,poutcome,duration,job,balance,month,housing,,,,,
407,poutcome,duration,job,balance,month,,,,,,
408,poutcome,duration,job,balance,month,,,,,,
409,poutcome,duration,job,balance,month,,,,,,
410,poutcome,duration,job,,,,,,,,
411,poutcome,duration,job,age,,,,,,,
412,poutcome,duration,job,age,,,,,,,
413,poutcome,duration,job,,,,,,,,
414,poutcome,duration,job,balance,,,,,,,
415,poutcome,duration,job,balance,,,,,,,
416,poutcome,duration,job,month,,,,,,,
417,poutcome,duration,job,month,,,,,,,
418,poutcome,duration,job,month,,,,,,,
419,poutcome,duration,job,month,,,,,,,
420,poutcome,duration,job,month,,,,,,,
421,poutcome,duration,job,month,,,,,,,
422,poutcome,duration,job,month,,,,,,,
423,poutcome,duration,job,month,,,,,,,
424,poutcome,duration,job,month,,,,,,,
425,poutcome,duration,job,month,,,,,,,
426,poutcome,duration,job,month,,,,,,,
427,poutcome,duration,job,month,,,,,,,
428,poutcome,duration,job,,,,,,,,
429,poutcome,duration,job,,,,,,,,
430,poutcome,duration,month,campaign,day,age,,,,,
431,poutcome,duration,month,campaign,day,age,,,,,
432,poutcome,duration,month,campaign,day,,,,,,
433,poutcome,duration,month,campaign,,,,,,,
434,poutcome,duration,month,education,,,,,,,
435,poutcome,duration,month,education,,,,,,,
436,poutcome,duration,month,education,,,,,,,
437,poutcome,duration,month,education,,,,,,,
438,poutcome,duration,month,,,,,,,,
439,poutcome,duration,month,age,,,,,,,
440,poutcome,duration,month,age,education,,,,,,
441,poutcome,duration,month,age,education,,,,,,
442,poutcome,duration,month,age,education,,,,,,
443,poutcome,duration,month,age,education,,,,,,
444,poutcome,duration,month,job,,,,,,,
445,poutcome,duration,month,job,,,,,,,
446,poutcome,duration,month,job,,,,,,,
447,poutcome,duration,month,job,,,,,,,
448,poutcome,duration,month,job,,,,,,,
449,poutcome,duration,month,job,,,,,,,
450,poutcome,duration,month,job,,,,,,,
451,poutcome,duration,month,job,,,,,,,
452,poutcome,duration,month,job,,,,,,,
453,poutcome,duration,month,job,,,,,,,
454,poutcome,duration,month,job,,,,,,,
455,poutcome,duration,month,job,,,,,,,
456,poutcome,duration,month,age,,,,,,,
457,poutcome,duration,month,age,,,,,,,
458,poutcome,duration,month,job,,,,,,,
459,poutcome,duration,month,job,,,,,,,
460,poutcome,duration,month,job,,,,,,,
461,poutcome,duration,month,job,,,,,,,
462,poutcome,duration,month,job,,,,,,,
463,poutcome,duration,month,job,,,,,,,
464,poutcome,duration,month,job,,,,,,,
465,poutcome,duration,month,job,,,,,,,
466,poutcome,duration,month,job,,,,,,,
467,poutcome,duration,month,job,,,,,,,
468,poutcome,duration,month,job,,,,,,,
469,poutcome,duration,month,job,,,,,,,
470,poutcome,duration,month,,,,,,,,
471,poutcome,duration,month,contact,job,,,,,,
472,poutcome,duration,month,contact,job,age,,,,,
473,poutcome,duration,month,contact,job,age,,,,,
474,poutcome,duration,month,contact,job,,,,,,
475,poutcome,duration,month,contact,job,,,,,,
476,poutcome,duration,month,contact,job,,,,,,
477,poutcome,duration,month,contact,job,,,,,,
478,poutcome,duration,month,contact,job,,,,,,
479,poutcome,duration,month,contact,job,,,,,,
480,poutcome,duration,month,contact,job,,,,,,
481,poutcome,duration,month,contact,job,balance,,,,,
482,poutcome,duration,month,contact,job,balance,,,,,
483,poutcome,duration,month,contact,job,,,,,,
484,poutcome,duration,month,contact,job,,,,,,
485,poutcome,duration,month,contact,,,,,,,
486,poutcome,duration,month,contact,,,,,,,
487,poutcome,duration,month,job,,,,,,,
488,poutcome,duration,month,job,,,,,,,
489,poutcome,duration,month,job,,,,,,,
490,poutcome,duration,month,job,,,,,,,
491,poutcome,duration,month,job,age,,,,,,
492,poutcome,duration,month,job,age,,,,,,
493,poutcome,duration,month,job,,,,,,,
494,poutcome,duration,month,job,,,,,,,
495,poutcome,duration,month,job,,,,,,,
496,poutcome,duration,month,job,,,,,,,
497,poutcome,duration,month,job,,,,,,,
498,poutcome,duration,month,job,,,,,,,
499,poutcome,duration,month,job,,,,,,,
500,poutcome,duration,month,job,,,,,,,
501,poutcome,duration,month,job,,,,,,,
502,poutcome,duration,month,job,,,,,,,
503,poutcome,duration,month,job,,,,,,,
504,poutcome,duration,month,job,,,,,,,
505,poutcome,duration,month,job,,,,,,,
506,poutcome,duration,month,job,,,,,,,
507,poutcome,duration,month,job,,,,,,,
508,poutcome,duration,month,job,,,,,,,
509,poutcome,duration,month,job,age,,,,,,
510,poutcome,duration,month,job,age,,,,,,
511,poutcome,duration,month,job,,,,,,,
512,poutcome,duration,month,job,,,,,,,
513,poutcome,duration,month,,,,,,,,
514,poutcome,month,housing,job,education,,,,,,
515,poutcome,month,housing,job,education,balance,marital,,,,
516,poutcome,month,housing,job,education,balance,marital,loan,,,
517,poutcome,month,housing,job,education,balance,marital,loan,,,
518,poutcome,month,housing,job,education,balance,marital,,,,
519,poutcome,month,housing,job,education,balance,,,,,
520,poutcome,month,housing,job,education,,,,,,
521,poutcome,month,housing,job,education,,,,,,
522,poutcome,month,housing,job,education,day,,,,,
523,poutcome,month,housing,job,education,day,,,,,
524,poutcome,month,housing,job,education,,,,,,
525,poutcome,month,housing,job,education,,,,,,
526,poutcome,month,housing,job,education,,,,,,
527,poutcome,month,housing,job,,,,,,,
528,poutcome,month,housing,job,,,,,,,
529,poutcome,month,housing,job,campaign,age,,,,,
530,poutcome,month,housing,job,campaign,age,balance,,,,
531,poutcome,month,housing,job,campaign,age,balance,,,,
532,poutcome,month,housing,job,campaign,duration,,,,,
533,poutcome,month,housing,job,campaign,duration,marital,,,,
534,poutcome,month,housing,job,campaign,duration,marital,age,,,
535,poutcome,month,housing,job,campaign,duration,marital,age,,,
536,poutcome,month,housing,job,campaign,duration,marital,,,,
537,poutcome,month,housing,job,day,education,campaign,,,,
538,poutcome,month,housing,job,day,education,campaign,,,,
539,poutcome,month,housing,job,day,education,,,,,
540,poutcome,month,housing,job,day,education,,,,,
541,poutcome,month,housing,job,day,education,,,,,
542,poutcome,month,housing,job,day,education,,,,,
543,poutcome,month,housing,job,day,education,,,,,
544,poutcome,month,housing,job,day,education,,,,,
545,poutcome,month,housing,job,day,education,,,,,
546,poutcome,month,housing,job,,,,,,,
547,poutcome,month,housing,job,,,,,,,
548,poutcome,month,housing,job,education,,,,,,
549,poutcome,month,housing,job,education,,,,,,
550,poutcome,month,housing,job,education,,,,,,
551,poutcome,month,housing,job,education,,,,,,
552,poutcome,month,housing,job,marital,,,,,,
553,poutcome,month,housing,job,marital,education,,,,,
554,poutcome,month,housing,job,marital,education,balance,,,,
555,poutcome,month,housing,job,marital,education,balance,duration,age,,
556,poutcome,month,housing,job,marital,education,balance,duration,age,,
557,poutcome,month,housing,job,marital,education,balance,duration,,,
558,poutcome,month,housing,job,marital,education,,,,,
559,poutcome,month,housing,job,marital,education,,,,,
560,poutcome,month,housing,job,marital,,,,,,
561,poutcome,month,housing,job,balance,,,,,,
562,poutcome,month,housing,job,balance,,,,,,
563,poutcome,month,housing,job,,,,,,,
564,poutcome,month,housing,job,,,,,,,
565,poutcome,month,housing,job,campaign,education,,,,,
566,poutcome,month,housing,job,campaign,education,age,balance,,,
567,poutcome,month,housing,job,campaign,education,age,balance,,,
568,poutcome,month,housing,job,campaign,education,age,marital,,,
569,poutcome,month,housing,job,campaign,education,age,marital,,,
570,poutcome,month,housing,job,campaign,education,age,marital,,,
571,poutcome,month,housing,job,campaign,education,,,,,
572,poutcome,month,housing,job,campaign,education,,,,,
573,poutcome,month,housing,job,campaign,,,,,,
574,poutcome,month,housing,job,loan,default,,,,,
575,poutcome,month,housing,job,loan,default,,,,,
576,poutcome,month,housing,job,loan,,,,,,
577,poutcome,month,housing,job,,,,,,,
578,poutcome,month,housing,job,duration,,,,,,
579,poutcome,month,housing,job,duration,education,,,,,
580,poutcome,month,housing,job,duration,education,,,,,
581,poutcome,month,housing,job,duration,education,balance,age,,,
582,poutcome,month,housing,job,duration,education,balance,age,,,
583,poutcome,month,housing,job,duration,education,balance,age,day,,
584,poutcome,month,housing,job,duration,education,balance,age,day,marital,
585,poutcome,month,housing,job,duration,education,balance,age,day,marital,
586,poutcome,month,housing,job,duration,education,balance,age,day,marital,default
587,poutcome,month,housing,job,duration,education,balance,age,day,marital,default
588,poutcome,month,housing,job,duration,education,balance,age,,,
589,poutcome,month,housing,job,duration,education,,,,,
590,poutcome,month,housing,job,,,,,,,
591,poutcome,month,housing,job,,,,,,,
592,poutcome,month,housing,job,marital,,,,,,
593,poutcome,month,housing,job,marital,,,,,,
594,poutcome,month,housing,job,marital,campaign,,,,,
595,poutcome,month,housing,job,marital,campaign,duration,,,,
596,poutcome,month,housing,job,marital,campaign,duration,,,,
597,poutcome,month,housing,job,,,,,,,
598,poutcome,month,housing,job,day,balance,,,,,
599,poutcome,month,housing,job,day,balance,duration,,,,
600,poutcome,month,housing,job,day,balance,duration,,,,
601,poutcome,month,housing,job,day,,,,,,
602,poutcome,month,housing,job,,,,,,,
603,poutcome,month,housing,job,,,,,,,
604,poutcome,month,duration,job,,,,,,,
605,poutcome,month,duration,job,,,,,,,
606,poutcome,month,duration,job,,,,,,,
607,poutcome,month,duration,job,,,,,,,
608,poutcome,month,duration,job,,,,,,,
609,poutcome,month,duration,job,,,,,,,
610,poutcome,month,duration,job,,,,,,,
611,poutcome,month,duration,job,,,,,,,
612,poutcome,month,duration,job,,,,,,,
613,poutcome,month,duration,job,education,,,,,,
614,poutcome,month,duration,job,education,,,,,,
615,poutcome,month,duration,job,education,campaign,balance,,,,
616,poutcome,month,duration,job,education,campaign,balance,,,,
617,poutcome,month,duration,job,education,campaign,balance,marital,,,
618,poutcome,month,duration,job,education,campaign,balance,marital,age,housing,default
619,poutcome,month,duration,job,education,campaign,balance,marital,age,housing,default
620,poutcome,month,duration,job,education,campaign,balance,marital,age,housing,
621,poutcome,month,duration,job,education,campaign,balance,marital,age,,
622,poutcome,month,duration,job,education,campaign,balance,marital,,,
623,poutcome,month,duration,job,education,campaign,balance,,,,
624,poutcome,month,duration,job,education,,,,,,
625,poutcome,month,duration,job,balance,,,,,,
626,poutcome,month,duration,job,balance,,,,,,
627,poutcome,month,duration,job,,,,,,,
628,poutcome,month,duration,job,day,,,,,,
629,poutcome,month,duration,job,day,age,,,,,
630,poutcome,month,duration,job,day,age,education,,,,
631,poutcome,month,duration,job,day,age,education,marital,,,
632,poutcome,month,duration,job,day,age,education,marital,default,balance,housing
633,poutcome,month,duration,job,day,age,education,marital,default,balance,housing
634,poutcome,month,duration,job,day,age,education,marital,default,balance,housing
