,0,1,2,3,4,5,6,7,8,9,10,11
158,duration,month,day,job,contact,campaign,,,,,,
159,duration,month,day,job,contact,,,,,,,
160,duration,month,day,job,loan,,,,,,,
161,duration,month,day,job,loan,marital,,,,,,
162,duration,month,day,job,loan,marital,,,,,,
163,duration,month,day,job,loan,marital,,,,,,
164,duration,month,day,job,,,,,,,,
165,duration,month,day,job,balance,,,,,,,
166,duration,month,day,job,balance,housing,age,,,,,
167,duration,month,day,job,balance,housing,age,loan,campaign,,,
168,duration,month,day,job,balance,housing,age,loan,campaign,,,
169,duration,month,day,job,balance,housing,age,loan,,,,
170,duration,month,day,job,balance,housing,,,,,,
171,duration,month,day,job,,,,,,,,
172,duration,month,day,job,,,,,,,,
173,duration,month,day,job,,,,,,,,
174,duration,month,day,job,,,,,,,,
175,duration,month,day,job,,,,,,,,
176,duration,month,day,job,,,,,,,,
177,duration,month,day,job,,,,,,,,
178,duration,month,day,,,,,,,,,
179,duration,month,contact,job,loan,,,,,,,
180,duration,month,contact,job,loan,,,,,,,
181,duration,month,contact,job,age,,,,,,,
182,duration,month,contact,job,age,day,,,,,,
183,duration,month,contact,job,age,day,,,,,,
184,duration,month,contact,job,,,,,,,,
185,duration,month,contact,job,,,,,,,,
186,duration,month,contact,job,day,,,,,,,
187,duration,month,contact,job,day,age,poutcome,,,,,
188,duration,month,contact,job,day,age,poutcome,,,,,
189,duration,month,contact,job,day,age,poutcome,,,,,
190,duration,month,contact,job,day,age,poutcome,,,,,
191,duration,month,contact,job,day,age,,,,,,
192,duration,month,contact,job,,,,,,,,
193,duration,month,contact,job,,,,,,,,
194,duration,month,contact,job,,,,,,,,
195,duration,month,contact,job,,,,,,,,
196,duration,month,contact,job,balance,,,,,,,
197,duration,month,contact,job,balance,age,,,,,,
198,duration,month,contact,job,balance,age,,,,,,
199,duration,month,contact,job,,,,,,,,
200,duration,month,contact,job,,,,,,,,
201,duration,month,contact,,,,,,,,,
202,duration,month,contact,,,,,,,,,
203,duration,month,job,,,,,,,,,
204,duration,month,job,,,,,,,,,
205,duration,month,job,,,,,,,,,
206,duration,month,job,,,,,,,,,
207,duration,month,job,campaign,marital,,,,,,,
208,duration,month,job,campaign,marital,,,,,,,
209,duration,month,job,campaign,marital,education,,,,,,
210,duration,month,job,campaign,marital,education,,,,,,
211,duration,month,job,campaign,marital,education,housing,,,,,
212,duration,month,job,campaign,marital,education,housing,,,,,
213,duration,month,job,campaign,marital,education,,,,,,
214,duration,month,job,campaign,,,,,,,,
215,duration,month,job,contact,,,,,,,,
216,duration,month,job,contact,,,,,,,,
217,duration,month,job,contact,,,,,,,,
218,duration,month,job,,,,,,,,,
219,duration,month,job,,,,,,,,,
220,duration,month,job,balance,,,,,,,,
221,duration,month,job,balance,,,,,,,,
222,duration,month,job,,,,,,,,,
223,duration,month,job,marital,,,,,,,,
224,duration,month,job,marital,,,,,,,,
225,duration,month,job,marital,,,,,,,,
226,duration,month,job,,,,,,,,,
227,duration,month,job,education,,,,,,,,
228,duration,month,job,education,,,,,,,,
229,duration,month,job,education,balance,marital,,,,,,
230,duration,month,job,education,balance,marital,,,,,,
231,duration,month,job,education,balance,marital,,,,,,
232,duration,month,job,education,balance,,,,,,,
233,duration,month,job,education,,,,,,,,
234,duration,month,job,,,,,,,,,
235,duration,month,job,,,,,,,,,
236,duration,month,job,,,,,,,,,
237,duration,month,job,poutcome,,,,,,,,
238,duration,month,job,poutcome,,,,,,,,
239,duration,month,job,poutcome,housing,,,,,,,
240,duration,month,job,poutcome,housing,,,,,,,
241,duration,month,job,poutcome,,,,,,,,
242,duration,month,job,,,,,,,,,
243,duration,month,job,,,,,,,,,
244,duration,month,job,marital,,,,,,,,
245,duration,month,job,marital,,,,,,,,
246,duration,month,job,marital,day,,,,,,,
247,duration,month,job,marital,day,education,,,,,,
248,duration,month,job,marital,day,education,campaign,,,,,
249,duration,month,job,marital,day,education,campaign,,,,,
250,duration,month,job,marital,day,education,,,,,,
251,duration,month,job,marital,day,education,,,,,,
252,duration,month,job,,,,,,,,,
253,duration,month,job,,,,,,,,,
254,duration,month,job,housing,contact,,,,,,,
255,duration,month,job,housing,contact,,,,,,,
256,duration,month,job,housing,contact,,,,,,,
257,duration,month,job,housing,,,,,,,,
258,duration,month,job,,,,,,,,,
259,duration,month,day,job,,,,,,,,
260,duration,month,day,job,age,,,,,,,
261,duration,month,day,job,age,,,,,,,
262,duration,month,day,job,,,,,,,,
263,duration,month,day,job,,,,,,,,
264,duration,month,day,job,campaign,,,,,,,
265,duration,month,day,job,campaign,,,,,,,
266,duration,month,day,job,,,,,,,,
267,duration,month,day,job,,,,,,,,
268,duration,month,day,job,,,,,,,,
269,duration,month,day,job,,,,,,,,
270,duration,month,day,job,,,,,,,,
271,duration,month,day,job,,,,,,,,
272,duration,month,day,job,,,,,,,,
273,duration,month,day,contact,,,,,,,,
274,duration,month,day,contact,,,,,,,,
275,duration,month,day,contact,job,,,,,,,
276,duration,month,day,contact,job,,,,,,,
277,duration,month,day,contact,job,,,,,,,
278,duration,month,day,contact,job,,,,,,,
279,duration,month,day,contact,job,,,,,,,
280,duration,month,day,contact,job,,,,,,,
281,duration,month,day,contact,job,,,,,,,
282,duration,month,day,contact,job,,,,,,,
283,duration,month,day,contact,job,,,,,,,
284,duration,month,day,contact,job,,,,,,,
285,duration,month,day,contact,job,,,,,,,
286,duration,month,day,contact,job,,,,,,,
287,duration,month,education,,,,,,,,,
288,duration,month,education,balance,job,,,,,,,
289,duration,month,education,balance,job,,,,,,,
290,duration,month,education,balance,job,,,,,,,
291,duration,month,education,balance,job,,,,,,,
292,duration,month,education,balance,job,,,,,,,
293,duration,month,education,balance,job,,,,,,,
294,duration,month,education,balance,job,,,,,,,
295,duration,month,education,balance,job,,,,,,,
296,duration,month,education,balance,job,,,,,,,
297,duration,month,education,balance,job,,,,,,,
298,duration,month,education,balance,job,,,,,,,
299,duration,month,education,balance,job,,,,,,,
300,duration,month,education,balance,housing,,,,,,,
301,duration,month,education,balance,housing,,,,,,,
302,duration,month,education,job,,,,,,,,
303,duration,month,education,job,,,,,,,,
304,duration,month,education,job,,,,,,,,
305,duration,month,education,job,,,,,,,,
306,duration,month,education,job,age,,,,,,,
307,duration,month,education,job,age,day,,,,,,
308,duration,month,education,job,age,day,,,,,,
309,duration,month,education,job,,,,,,,,
310,duration,month,education,job,,,,,,,,
311,duration,month,education,job,,,,,,,,
312,duration,month,education,job,,,,,,,,
313,duration,month,education,job,,,,,,,,
314,duration,month,education,job,,,,,,,,
315,duration,month,education,job,,,,,,,,
316,duration,month,education,,,,,,,,,
317,duration,month,education,,,,,,,,,
318,duration,month,education,job,,,,,,,,
319,duration,month,education,job,,,,,,,,
320,duration,month,education,job,,,,,,,,
321,duration,month,education,job,,,,,,,,
322,duration,month,education,job,,,,,,,,
323,duration,month,education,job,balance,,,,,,,
324,duration,month,education,job,balance,,,,,,,
325,duration,month,education,job,,,,,,,,
326,duration,month,education,job,,,,,,,,
327,duration,month,education,job,,,,,,,,
328,duration,month,education,job,day,,,,,,,
329,duration,month,education,job,day,,,,,,,
330,duration,month,education,job,,,,,,,,
331,duration,month,education,job,,,,,,,,
332,duration,month,education,balance,,,,,,,,
333,duration,month,education,balance,job,,,,,,,
334,duration,month,education,balance,job,,,,,,,
335,duration,month,education,balance,job,,,,,,,
336,duration,month,education,balance,job,,,,,,,
337,duration,month,education,balance,job,campaign,,,,,,
338,duration,month,education,balance,job,campaign,,,,,,
339,duration,month,education,balance,job,,,,,,,
340,duration,month,education,balance,job,,,,,,,
341,duration,month,education,balance,job,,,,,,,
342,duration,month,education,balance,job,,,,,,,
343,duration,month,education,balance,job,,,,,,,
344,duration,month,education,balance,job,,,,,,,
345,duration,month,education,balance,job,,,,,,,
346,duration,month,education,,,,,,,,,
347,duration,poutcome,month,job,age,,,,,,,
348,duration,poutcome,month,job,age,,,,,,,
349,duration,poutcome,month,job,marital,,,,,,,
350,duration,poutcome,month,job,marital,,,,,,,
351,duration,poutcome,month,job,marital,age,,,,,,
352,duration,poutcome,month,job,marital,age,,,,,,
353,duration,poutcome,month,job,,,,,,,,
354,duration,poutcome,month,job,,,,,,,,
355,duration,poutcome,month,job,default,day,marital,,,,,
356,duration,poutcome,month,job,default,day,marital,balance,,,,
357,duration,poutcome,month,job,default,day,marital,balance,,,,
358,duration,poutcome,month,job,default,day,marital,,,,,
359,duration,poutcome,month,job,default,day,,,,,,
360,duration,poutcome,month,job,default,,,,,,,
361,duration,poutcome,month,job,,,,,,,,
362,duration,poutcome,month,job,marital,,,,,,,
363,duration,poutcome,month,job,marital,,,,,,,
364,duration,poutcome,month,job,marital,,,,,,,
365,duration,poutcome,month,job,,,,,,,,
366,duration,poutcome,month,job,,,,,,,,
367,duration,poutcome,month,job,marital,,,,,,,
368,duration,poutcome,month,job,marital,,,,,,,
369,duration,poutcome,month,job,marital,balance,,,,,,
370,duration,poutcome,month,job,marital,balance,,,,,,
371,duration,poutcome,month,job,,,,,,,,
372,duration,poutcome,month,job,,,,,,,,
373,duration,poutcome,month,job,,,,,,,,
374,duration,poutcome,month,job,marital,,,,,,,
375,duration,poutcome,month,job,marital,,,,,,,
376,duration,poutcome,month,job,marital,,,,,,,
377,duration,poutcome,month,job,,,,,,,,
378,duration,poutcome,month,job,education,,,,,,,
379,duration,poutcome,month,job,education,,,,,,,
380,duration,poutcome,month,job,education,,,,,,,
381,duration,poutcome,month,job,education,,,,,,,
382,duration,poutcome,month,job,,,,,,,,
383,duration,poutcome,month,job,,,,,,,,
384,duration,poutcome,month,job,,,,,,,,
385,duration,poutcome,month,job,,,,,,,,
386,duration,poutcome,month,job,,,,,,,,
387,duration,poutcome,month,job,age,,,,,,,
388,duration,poutcome,month,job,age,,,,,,,
389,duration,poutcome,month,job,,,,,,,,
390,duration,poutcome,month,job,,,,,,,,
391,duration,poutcome,month,job,,,,,,,,
392,duration,poutcome,month,job,,,,,,,,
393,duration,poutcome,month,job,,,,,,,,
394,duration,poutcome,month,job,,,,,,,,
395,duration,poutcome,month,job,,,,,,,,
396,duration,poutcome,month,job,,,,,,,,
397,duration,poutcome,month,job,,,,,,,,
398,duration,poutcome,month,job,,,,,,,,
399,duration,poutcome,month,job,,,,,,,,
400,duration,poutcome,month,job,,,,,,,,
401,duration,poutcome,month,job,,,,,,,,
402,duration,poutcome,month,job,,,,,,,,
403,duration,poutcome,month,job,,,,,,,,
404,duration,poutcome,month,job,,,,,,,,
405,duration,poutcome,month,job,,,,,,,,
406,duration,poutcome,month,job,,,,,,,,
407,duration,poutcome,month,job,,,,,,,,
408,duration,poutcome,month,job,,,,,,,,
409,duration,poutcome,month,job,,,,,,,,
410,duration,poutcome,month,job,,,,,,,,
411,duration,poutcome,month,job,,,,,,,,
412,duration,poutcome,month,job,,,,,,,,
413,duration,poutcome,month,job,,,,,,,,
414,duration,poutcome,month,job,,,,,,,,
415,duration,poutcome,month,,,,,,,,,
416,duration,poutcome,month,job,,,,,,,,
417,duration,poutcome,month,job,,,,,,,,
418,duration,poutcome,month,job,,,,,,,,
419,duration,poutcome,month,job,,,,,,,,
420,duration,poutcome,month,job,age,,,,,,,
421,duration,poutcome,month,job,age,,,,,,,
422,duration,poutcome,month,job,,,,,,,,
423,duration,poutcome,month,job,,,,,,,,
424,duration,poutcome,month,job,,,,,,,,
425,duration,poutcome,month,job,,,,,,,,
426,duration,poutcome,month,job,,,,,,,,
427,duration,poutcome,month,job,,,,,,,,
428,duration,poutcome,month,job,,,,,,,,
429,duration,poutcome,month,job,age,,,,,,,
430,duration,poutcome,month,job,age,,,,,,,
431,duration,poutcome,month,job,,,,,,,,
432,duration,poutcome,month,job,,,,,,,,
433,duration,poutcome,month,job,,,,,,,,
434,duration,poutcome,month,job,housing,campaign,,,,,,
435,duration,poutcome,month,job,housing,campaign,,,,,,
436,duration,poutcome,month,job,housing,,,,,,,
437,duration,poutcome,month,job,,,,,,,,
438,duration,poutcome,month,job,,,,,,,,
439,duration,poutcome,month,job,,,,,,,,
440,duration,poutcome,month,job,,,,,,,,
441,duration,poutcome,month,job,age,,,,,,,
442,duration,poutcome,month,job,age,,,,,,,
443,duration,poutcome,month,job,,,,,,,,
444,duration,poutcome,month,job,,,,,,,,
445,duration,poutcome,month,education,,,,,,,,
446,duration,poutcome,month,education,,,,,,,,
447,duration,poutcome,month,education,,,,,,,,
448,duration,poutcome,month,education,,,,,,,,
449,duration,poutcome,month,job,day,marital,,,,,,
450,duration,poutcome,month,job,day,marital,,,,,,
451,duration,poutcome,month,job,day,marital,campaign,,,,,
452,duration,poutcome,month,job,day,marital,campaign,,,,,
453,duration,poutcome,month,job,day,,,,,,,
454,duration,poutcome,month,job,housing,marital,,,,,,
455,duration,poutcome,month,job,housing,marital,,,,,,
456,duration,poutcome,month,job,housing,marital,,,,,,
457,duration,poutcome,month,job,housing,,,,,,,
458,duration,poutcome,month,job,marital,,,,,,,
459,duration,poutcome,month,job,marital,,,,,,,
460,duration,poutcome,month,job,marital,,,,,,,
461,duration,poutcome,month,job,,,,,,,,
462,duration,poutcome,month,job,balance,age,marital,,,,,
463,duration,poutcome,month,job,balance,age,marital,,,,,
464,duration,poutcome,month,job,balance,age,marital,,,,,
465,duration,poutcome,month,job,balance,age,,,,,,
466,duration,poutcome,month,job,balance,,,,,,,
467,duration,poutcome,month,job,,,,,,,,
468,duration,poutcome,month,job,,,,,,,,
469,duration,poutcome,month,job,day,campaign,,,,,,
470,duration,poutcome,month,job,day,campaign,,,,,,
471,duration,poutcome,month,job,day,,,,,,,
472,duration,poutcome,month,job,,,,,,,,
473,duration,poutcome,month,job,loan,,,,,,,
474,duration,poutcome,month,job,loan,,,,,,,
475,duration,poutcome,month,job,,,,,,,,
476,duration,poutcome,month,job,,,,,,,,
477,duration,poutcome,month,job,marital,,,,,,,
478,duration,poutcome,month,job,marital,,,,,,,
479,duration,poutcome,month,job,marital,,,,,,,
480,duration,poutcome,month,job,,,,,,,,
481,duration,poutcome,month,job,,,,,,,,
482,duration,poutcome,month,job,,,,,,,,
483,duration,poutcome,month,job,balance,,,,,,,
484,duration,poutcome,month,job,balance,age,,,,,,
485,duration,poutcome,month,job,balance,age,education,,,,,
486,duration,poutcome,month,job,balance,age,education,,,,,
487,duration,poutcome,month,job,balance,age,education,marital,,,,
488,duration,poutcome,month,job,balance,age,education,marital,default,housing,loan,contact
489,duration,poutcome,month,job,balance,age,education,marital,default,housing,loan,contact
490,duration,poutcome,month,job,balance,age,education,marital,default,housing,loan,contact
491,duration,poutcome,month,job,balance,age,education,marital,default,housing,loan,
492,duration,poutcome,month,job,balance,age,education,marital,default,housing,,
493,duration,poutcome,month,job,balance,age,education,marital,default,,,
494,duration,poutcome,month,job,balance,age,education,marital,,,,
495,duration,poutcome,month,job,balance,age,education,,,,,
496,duration,poutcome,month,job,,,,,,,,
497,duration,poutcome,month,job,,,,,,,,
498,duration,poutcome,month,job,,,,,,,,
499,duration,poutcome,month,job,,,,,,,,
500,duration,poutcome,month,job,education,,,,,,,
501,duration,poutcome,month,job,education,,,,,,,
502,duration,poutcome,month,job,education,,,,,,,
503,duration,poutcome,month,job,education,,,,,,,
504,duration,poutcome,month,job,,,,,,,,
505,duration,poutcome,month,job,,,,,,,,
506,duration,poutcome,month,job,,,,,,,,
507,duration,poutcome,month,job,,,,,,,,
508,duration,poutcome,month,job,,,,,,,,
509,duration,poutcome,month,job,,,,,,,,
510,duration,poutcome,month,job,,,,,,,,
511,duration,poutcome,month,job,,,,,,,,
512,duration,poutcome,month,job,,,,,,,,
513,duration,poutcome,month,job,,,,,,,,
514,duration,poutcome,month,job,,,,,,,,
515,duration,poutcome,month,job,housing,,,,,,,
516,duration,poutcome,month,job,housing,,,,,,,
517,duration,poutcome,month,job,,,,,,,,
518,duration,poutcome,month,job,,,,,,,,
519,duration,poutcome,month,job,,,,,,,,
520,duration,poutcome,month,job,,,,,,,,
521,duration,poutcome,month,job,,,,,,,,
522,duration,poutcome,month,job,,,,,,,,
523,duration,poutcome,month,job,marital,,,,,,,
524,duration,poutcome,month,job,marital,,,,,,,
525,duration,poutcome,month,job,marital,age,,,,,,
526,duration,poutcome,month,job,marital,age,,,,,,
527,duration,poutcome,month,job,,,,,,,,
528,duration,poutcome,month,job,,,,,,,,
529,duration,poutcome,month,job,,,,,,,,
530,duration,poutcome,month,job,,,,,,,,
531,duration,poutcome,month,job,,,,,,,,
532,duration,poutcome,month,job,age,,,,,,,
533,duration,poutcome,month,job,age,,,,,,,
534,duration,poutcome,month,job,,,,,,,,
535,duration,poutcome,job,month,,,,,,,,
536,duration,poutcome,job,month,,,,,,,,
537,duration,poutcome,job,month,,,,,,,,
538,duration,poutcome,job,month,,,,,,,,
539,duration,poutcome,job,month,,,,,,,,
540,duration,poutcome,job,month,,,,,,,,
541,duration,poutcome,job,month,,,,,,,,
542,duration,poutcome,job,month,,,,,,,,
543,duration,poutcome,job,month,,,,,,,,
544,duration,poutcome,job,month,,,,,,,,
545,duration,poutcome,job,month,,,,,,,,
546,duration,poutcome,job,month,,,,,,,,
547,duration,poutcome,job,month,balance,,,,,,,
548,duration,poutcome,job,month,balance,,,,,,,
549,duration,poutcome,job,month,,,,,,,,
550,duration,poutcome,job,month,,,,,,,,
551,duration,poutcome,job,month,,,,,,,,
552,duration,poutcome,job,month,,,,,,,,
553,duration,poutcome,job,month,,,,,,,,
554,duration,poutcome,job,month,,,,,,,,
555,duration,poutcome,job,month,,,,,,,,
556,duration,poutcome,job,month,,,,,,,,
557,duration,poutcome,job,month,,,,,,,,
558,duration,poutcome,job,month,,,,,,,,
559,duration,poutcome,job,month,,,,,,,,
560,duration,poutcome,job,,,,,,,,,
561,duration,poutcome,job,,,,,,,,,
562,duration,poutcome,job,month,day,,,,,,,
563,duration,poutcome,job,month,day,,,,,,,
564,duration,poutcome,job,month,age,,,,,,,
565,duration,poutcome,job,month,age,,,,,,,
566,duration,poutcome,job,month,,,,,,,,
567,duration,poutcome,job,month,marital,,,,,,,
568,duration,poutcome,job,month,marital,,,,,,,
569,duration,poutcome,job,month,marital,,,,,,,
570,duration,poutcome,job,month,,,,,,,,
571,duration,poutcome,job,month,,,,,,,,
572,duration,poutcome,job,month,,,,,,,,
573,duration,poutcome,job,month,,,,,,,,
574,duration,poutcome,job,month,campaign,,,,,,,
575,duration,poutcome,job,month,campaign,age,,,,,,
576,duration,poutcome,job,month,campaign,age,marital,,,,,
577,duration,poutcome,job,month,campaign,age,marital,,,,,
578,duration,poutcome,job,month,campaign,age,marital,,,,,
579,duration,poutcome,job,month,,,,,,,,
580,duration,poutcome,job,month,,,,,,,,
581,duration,poutcome,job,month,,,,,,,,
582,duration,poutcome,job,month,,,,,,,,
583,duration,poutcome,job,month,,,,,,,,
584,duration,poutcome,job,month,,,,,,,,
585,duration,poutcome,job,month,,,,,,,,
586,duration,poutcome,job,month,,,,,,,,
587,duration,poutcome,job,month,,,,,,,,
588,duration,poutcome,job,month,,,,,,,,
589,duration,poutcome,job,month,,,,,,,,
590,duration,poutcome,job,month,,,,,,,,
591,duration,poutcome,job,month,,,,,,,,
592,duration,poutcome,job,month,,,,,,,,
593,duration,poutcome,job,month,,,,,,,,
594,duration,poutcome,job,marital,,,,,,,,
595,duration,poutcome,job,marital,,,,,,,,
596,duration,poutcome,job,marital,,,,,,,,
597,duration,poutcome,job,age,,,,,,,,
598,duration,poutcome,job,age,marital,,,,,,,
599,duration,poutcome,job,age,marital,,,,,,,
600,duration,poutcome,job,age,marital,education,,,,,,
601,duration,poutcome,job,age,marital,education,default,balance,,,,
602,duration,poutcome,job,age,marital,education,default,balance,housing,,,
603,duration,poutcome,job,age,marital,education,default,balance,housing,loan,contact,day
604,duration,poutcome,job,age,marital,education,default,balance,housing,loan,contact,day
605,duration,poutcome,job,age,marital,education,default,balance,housing,loan,contact,
606,duration,poutcome,job,age,marital,education,default,balance,housing,loan,contact,
607,duration,poutcome,job,age,marital,education,default,balance,housing,loan,,
608,duration,poutcome,job,age,marital,education,default,,,,,
609,duration,poutcome,job,age,marital,education,,,,,,
610,duration,poutcome,job,age,marital,education,,,,,,
611,duration,poutcome,job,,,,,,,,,
612,duration,poutcome,job,month,,,,,,,,
613,duration,poutcome,job,month,,,,,,,,
614,duration,poutcome,job,month,,,,,,,,
615,duration,poutcome,job,month,,,,,,,,
616,duration,poutcome,job,month,,,,,,,,
617,duration,poutcome,job,month,,,,,,,,
618,duration,poutcome,job,month,,,,,,,,
619,duration,poutcome,job,month,,,,,,,,
620,duration,poutcome,job,month,housing,,,,,,,
621,duration,poutcome,job,month,housing,,,,,,,
622,duration,poutcome,job,month,marital,,,,,,,
623,duration,poutcome,job,month,marital,,,,,,,
