,0,1,2,3,4,5
206,safety,persons,buying,maint,lug_boot,
207,safety,persons,buying,maint,lug_boot,
208,safety,persons,buying,maint,lug_boot,doors
209,safety,persons,buying,maint,lug_boot,doors
210,safety,persons,buying,maint,lug_boot,doors
211,safety,persons,buying,maint,lug_boot,doors
212,safety,persons,buying,maint,lug_boot,
213,safety,persons,buying,maint,,
0,high,2,,,,
1,high,4,high,high,,
2,high,4,high,low,,
3,high,4,high,med,,
4,high,4,high,vhigh,,
5,high,4,low,high,2,
6,high,4,low,high,3,big
7,high,4,low,high,3,med
8,high,4,low,high,3,small
9,high,4,low,high,4,
10,high,4,low,high,5more,
11,high,4,low,low,2,
12,high,4,low,low,3,
13,high,4,low,low,4,big
14,high,4,low,low,4,med
15,high,4,low,low,4,small
16,high,4,low,low,5more,
17,high,4,low,med,big,
18,high,4,low,med,med,2
19,high,4,low,med,med,3
20,high,4,low,med,med,4
21,high,4,low,med,med,5more
22,high,4,low,med,small,
23,high,4,low,vhigh,,
24,high,4,med,high,,
25,high,4,med,low,big,
26,high,4,med,low,med,2
27,high,4,med,low,med,3
28,high,4,med,low,med,4
29,high,4,med,low,med,5more
30,high,4,med,low,small,
31,high,4,med,med,big,
32,high,4,med,med,med,
33,high,4,med,med,small,
34,high,4,med,vhigh,,
35,high,4,vhigh,high,,
36,high,4,vhigh,low,,
37,high,4,vhigh,med,,
38,high,4,vhigh,vhigh,,
39,high,more,high,high,,
40,high,more,high,low,,
41,high,more,high,med,,
42,high,more,high,vhigh,,
43,high,more,low,high,big,
44,high,more,low,high,med,
45,high,more,low,high,small,2
46,high,more,low,high,small,3
47,high,more,low,high,small,4
48,high,more,low,high,small,5more
49,high,more,low,low,big,
50,high,more,low,low,med,
51,high,more,low,low,small,2
52,high,more,low,low,small,3
53,high,more,low,low,small,4
54,high,more,low,low,small,5more
55,high,more,low,med,big,
56,high,more,low,med,med,
57,high,more,low,med,small,2
58,high,more,low,med,small,3
59,high,more,low,med,small,4
60,high,more,low,med,small,5more
61,high,more,low,vhigh,2,big
62,high,more,low,vhigh,2,med
63,high,more,low,vhigh,2,small
64,high,more,low,vhigh,3,
65,high,more,low,vhigh,4,
66,high,more,low,vhigh,5more,
67,high,more,med,high,,
68,high,more,med,low,2,big
69,high,more,med,low,2,med
70,high,more,med,low,2,small
71,high,more,med,low,3,
72,high,more,med,low,4,
73,high,more,med,low,5more,
74,high,more,med,med,2,big
75,high,more,med,med,2,med
76,high,more,med,med,2,small
77,high,more,med,med,3,
78,high,more,med,med,4,
79,high,more,med,med,5more,
80,high,more,med,vhigh,,
81,high,more,vhigh,high,,
82,high,more,vhigh,low,2,big
83,high,more,vhigh,low,2,med
84,high,more,vhigh,low,2,small
85,high,more,vhigh,low,3,
86,high,more,vhigh,low,4,
87,high,more,vhigh,low,5more,
88,high,more,vhigh,med,,
89,high,more,vhigh,vhigh,,
90,low,,,,,
91,med,2,,,,
92,med,4,high,big,high,
93,med,4,high,big,low,
94,med,4,high,big,med,
95,med,4,high,big,vhigh,
96,med,4,high,med,2,
97,med,4,high,med,3,
98,med,4,high,med,4,high
99,med,4,high,med,4,low
100,med,4,high,med,4,med
101,med,4,high,med,4,vhigh
102,med,4,high,med,5more,
103,med,4,high,small,,
104,med,4,low,high,,
105,med,4,low,low,2,big
106,med,4,low,low,2,med
107,med,4,low,low,2,small
108,med,4,low,low,3,
109,med,4,low,low,4,
110,med,4,low,low,5more,
111,med,4,low,med,2,big
112,med,4,low,med,2,med
113,med,4,low,med,2,small
114,med,4,low,med,3,
115,med,4,low,med,4,
116,med,4,low,med,5more,
117,med,4,low,vhigh,big,
118,med,4,low,vhigh,med,2
119,med,4,low,vhigh,med,3
120,med,4,low,vhigh,med,4
121,med,4,low,vhigh,med,5more
122,med,4,low,vhigh,small,
123,med,4,med,high,big,
124,med,4,med,high,med,
125,med,4,med,high,small,
126,med,4,med,low,big,
127,med,4,med,low,med,2
128,med,4,med,low,med,3
129,med,4,med,low,med,4
130,med,4,med,low,med,5more
131,med,4,med,low,small,
132,med,4,med,med,,
133,med,4,med,vhigh,big,
134,med,4,med,vhigh,med,
135,med,4,med,vhigh,small,
136,med,4,vhigh,high,,
137,med,4,vhigh,low,2,
138,med,4,vhigh,low,3,
139,med,4,vhigh,low,4,
140,med,4,vhigh,low,5more,
141,med,4,vhigh,med,big,
142,med,4,vhigh,med,med,2
143,med,4,vhigh,med,med,3
144,med,4,vhigh,med,med,4
145,med,4,vhigh,med,med,5more
146,med,4,vhigh,med,small,
147,med,4,vhigh,vhigh,,
148,med,more,high,big,high,
149,med,more,high,big,low,
150,med,more,high,big,med,
151,med,more,high,big,vhigh,
152,med,more,high,med,high,
153,med,more,high,med,low,2
154,med,more,high,med,low,3
155,med,more,high,med,low,4
156,med,more,high,med,low,5more
157,med,more,high,med,med,
158,med,more,high,med,vhigh,
159,med,more,high,small,,
160,med,more,low,big,high,
161,med,more,low,big,low,
162,med,more,low,big,med,
163,med,more,low,big,vhigh,
164,med,more,low,med,high,
165,med,more,low,med,low,2
166,med,more,low,med,low,3
167,med,more,low,med,low,4
168,med,more,low,med,low,5more
169,med,more,low,med,med,2
170,med,more,low,med,med,3
171,med,more,low,med,med,4
172,med,more,low,med,med,5more
173,med,more,low,med,vhigh,
174,med,more,low,small,high,2
175,med,more,low,small,high,3
176,med,more,low,small,high,4
177,med,more,low,small,high,5more
178,med,more,low,small,low,2
179,med,more,low,small,low,3
180,med,more,low,small,low,4
181,med,more,low,small,low,5more
182,med,more,low,small,med,
183,med,more,low,small,vhigh,
184,med,more,med,high,big,
185,med,more,med,high,med,2
186,med,more,med,high,med,3
187,med,more,med,high,med,4
188,med,more,med,high,med,5more
189,med,more,med,high,small,
190,med,more,med,low,big,
191,med,more,med,low,med,2
192,med,more,med,low,med,3
193,med,more,med,low,med,4
194,med,more,med,low,med,5more
195,med,more,med,low,small,
196,med,more,med,med,,
197,med,more,med,vhigh,big,
198,med,more,med,vhigh,med,
199,med,more,med,vhigh,small,
200,med,more,vhigh,high,,
201,med,more,vhigh,low,big,
202,med,more,vhigh,low,med,2
203,med,more,vhigh,low,med,3
204,med,more,vhigh,low,med,4
205,med,more,vhigh,low,med,5more
206,med,more,vhigh,low,small,
207,med,more,vhigh,med,big,
208,med,more,vhigh,med,med,2
209,med,more,vhigh,med,med,3
210,med,more,vhigh,med,med,4
211,med,more,vhigh,med,med,5more
212,med,more,vhigh,med,small,
213,med,more,vhigh,vhigh,,
0,unacc,,,,,
1,acc,,,,,
2,acc,,,,,
3,acc,,,,,
4,unacc,,,,,
5,,,,,,
6,vgood,,,,,
7,acc,,,,,
8,,,,,,
9,vgood,,,,,
10,vgood,,,,,
11,good,,,,,
12,,,,,,
13,,,,,,
14,vgood,,,,,
15,good,,,,,
16,,,,,,
17,vgood,,,,,
18,,,,,,
19,good,,,,,
20,vgood,,,,,
21,vgood,,,,,
22,good,,,,,
23,acc,,,,,
24,acc,,,,,
25,vgood,,,,,
26,,,,,,
27,good,,,,,
28,vgood,,,,,
29,vgood,,,,,
30,good,,,,,
31,vgood,,,,,
32,vgood,,,,,
33,acc,,,,,
34,acc,,,,,
35,unacc,,,,,
36,acc,,,,,
37,acc,,,,,
38,unacc,,,,,
39,acc,,,,,
40,acc,,,,,
41,acc,,,,,
42,unacc,,,,,
43,vgood,,,,,
44,,,,,,
45,unacc,,,,,
46,,,,,,
47,acc,,,,,
48,acc,,,,,
49,vgood,,,,,
50,,,,,,
51,unacc,,,,,
52,,,,,,
53,,,,,,
54,good,,,,,
55,vgood,,,,,
56,vgood,,,,,
57,unacc,,,,,
58,good,,,,,
59,good,,,,,
60,,,,,,
61,acc,,,,,
62,,,,,,
63,unacc,,,,,
64,acc,,,,,
65,acc,,,,,
66,acc,,,,,
67,acc,,,,,
68,,,,,,
69,good,,,,,
70,unacc,,,,,
71,good,,,,,
72,,,,,,
73,vgood,,,,,
74,vgood,,,,,
75,acc,,,,,
76,,,,,,
77,vgood,,,,,
78,vgood,,,,,
79,,,,,,
80,acc,,,,,
81,unacc,,,,,
82,acc,,,,,
83,,,,,,
84,unacc,,,,,
85,acc,,,,,
86,acc,,,,,
87,acc,,,,,
88,acc,,,,,
89,unacc,,,,,
90,unacc,,,,,
91,unacc,,,,,
92,acc,,,,,
93,acc,,,,,
94,acc,,,,,
95,unacc,,,,,
96,unacc,,,,,
97,unacc,,,,,
98,,,,,,
99,acc,,,,,
100,acc,,,,,
101,unacc,,,,,
102,acc,,,,,
103,unacc,,,,,
104,acc,,,,,
105,good,,,,,
106,acc,,,,,
107,acc,,,,,
108,acc,,,,,
109,good,,,,,
110,acc,,,,,
111,good,,,,,
112,acc,,,,,
113,acc,,,,,
114,acc,,,,,
115,good,,,,,
116,good,,,,,
117,acc,,,,,
118,unacc,,,,,
119,unacc,,,,,
120,acc,,,,,
121,acc,,,,,
122,unacc,,,,,
123,acc,,,,,
124,acc,,,,,
125,unacc,,,,,
126,good,,,,,
127,acc,,,,,
128,,,,,,
129,good,,,,,
130,,,,,,
131,acc,,,,,
132,acc,,,,,
133,acc,,,,,
134,unacc,,,,,
135,unacc,,,,,
136,unacc,,,,,
137,unacc,,,,,
138,unacc,,,,,
139,acc,,,,,
140,acc,,,,,
141,acc,,,,,
142,,,,,,
143,unacc,,,,,
144,,,,,,
145,acc,,,,,
146,unacc,,,,,
147,unacc,,,,,
148,acc,,,,,
149,acc,,,,,
150,acc,,,,,
151,unacc,,,,,
152,acc,,,,,
153,unacc,,,,,
154,acc,,,,,
155,acc,,,,,
156,acc,,,,,
157,acc,,,,,
158,unacc,,,,,
159,unacc,,,,,
160,acc,,,,,
161,good,,,,,
162,good,,,,,
163,acc,,,,,
164,acc,,,,,
165,acc,,,,,
166,good,,,,,
167,,,,,,
168,good,,,,,
169,acc,,,,,
170,good,,,,,
171,good,,,,,
172,,,,,,
173,acc,,,,,
174,unacc,,,,,
175,acc,,,,,
176,acc,,,,,
177,,,,,,
178,unacc,,,,,
179,,,,,,
180,acc,,,,,
181,acc,,,,,
182,acc,,,,,
183,unacc,,,,,
184,acc,,,,,
185,unacc,,,,,
186,,,,,,
187,,,,,,
188,acc,,,,,
189,unacc,,,,,
190,good,,,,,
191,acc,,,,,
192,good,,,,,
193,good,,,,,
194,good,,,,,
195,acc,,,,,
196,acc,,,,,
197,acc,,,,,
198,unacc,,,,,
199,unacc,,,,,
200,unacc,,,,,
201,acc,,,,,
202,unacc,,,,,
203,acc,,,,,
204,,,,,,
205,acc,,,,,
206,unacc,,,,,
207,acc,,,,,
208,unacc,,,,,
209,,,,,,
210,acc,,,,,
211,,,,,,
212,unacc,,,,,
213,unacc,,,,,
